,score,params,iteration,recall,accuracy,triggered,spontaneous
16,0.29623149185222186,"{'attractor_size': 64, 'background_activity': 25.673577558143183, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.10089146217227, 'e_i_weight': 6.480293208734182, 'i_e_weight': 6.210118054057286, 'i_frequency': 12.645184824429013, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",16,0.2918945052023564,0.3006993006993007,43,100
1805,0.29390353669761426,"{'attractor_size': 64, 'background_activity': 23.47322334719202, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.563845154188938, 'e_i_weight': 6.418945832372655, 'i_e_weight': 8.378794426540637, 'i_frequency': 11.94640946021955, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1805,0.2751620468121907,0.3153846153846154,41,89
1215,0.2932467605431165,"{'attractor_size': 64, 'background_activity': 13.92172985376897, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.420170381379043, 'e_i_weight': 5.927909984186356, 'i_e_weight': 12.049921861561689, 'i_frequency': 15.919965282405649, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1215,0.1718155581977582,1.0,27,0
708,0.2919195188424134,"{'attractor_size': 64, 'background_activity': 23.98359126300642, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.909441336700285, 'e_i_weight': 6.009377285130358, 'i_e_weight': 7.547042583278405, 'i_frequency': 10.99052124484083, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",708,0.31184133696372357,0.27439024390243905,45,119
234,0.2893913068791296,"{'attractor_size': 64, 'background_activity': 27.532586985272626, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.92790105785845, 'e_i_weight': 2.749403107357969, 'i_e_weight': 16.672433469040556, 'i_frequency': 23.853857725231748, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",234,0.2452348238359606,0.35294117647058826,30,55
1971,0.2889144434908887,"{'attractor_size': 64, 'background_activity': 27.63658028742713, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.967850238299436, 'e_i_weight': 5.305021563347232, 'i_e_weight': 8.014197995254808, 'i_frequency': 11.651411965423122, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1971,0.304744357706279,0.2746478873239437,39,103
1563,0.2884164180609056,"{'attractor_size': 64, 'background_activity': 21.6326453076727, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.393170499784706, 'e_i_weight': 6.541676710940524, 'i_e_weight': 14.693170555871594, 'i_frequency': 10.025782715365878, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1563,0.21538952420093682,0.43636363636363634,24,31
478,0.2878414408991521,"{'attractor_size': 64, 'background_activity': 11.607351044738895, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.598638673601373, 'e_i_weight': 6.740671915124553, 'i_e_weight': 12.523904457288218, 'i_frequency': 10.497354893620683, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",478,0.16811611247635502,1.0,26,0
565,0.28782564610002165,"{'attractor_size': 64, 'background_activity': 12.03190424532442, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.343725274869728, 'e_i_weight': 6.367362928954822, 'i_e_weight': 6.265003281790242, 'i_frequency': 14.777395640194646, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",565,0.16810533661155158,1.0,29,0
1785,0.2839716414375339,"{'attractor_size': 64, 'background_activity': 12.951838419888505, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.668475886662819, 'e_i_weight': 6.967068843082272, 'i_e_weight': 9.592540101781479, 'i_frequency': 15.27997838838072, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1785,0.16548190478356647,1.0,23,0
410,0.2830940648362788,"{'attractor_size': 64, 'background_activity': 13.209109295905273, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.9627178295337, 'e_i_weight': 4.361689145689168, 'i_e_weight': 19.3823199532174, 'i_frequency': 12.776177552482535, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",410,0.16488618219453208,1.0,24,0
694,0.2820404504718043,"{'attractor_size': 64, 'background_activity': 13.94496764429711, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.77095136558242, 'e_i_weight': 5.948468375175286, 'i_e_weight': 6.579631166651303, 'i_frequency': 21.666919922965327, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",694,0.16417176443372095,1.0,26,0
316,0.28183316465995895,"{'attractor_size': 64, 'background_activity': 19.67668087176249, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.472030880220224, 'e_i_weight': 6.59212402506403, 'i_e_weight': 17.578330372507345, 'i_frequency': 10.044131578176112, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",316,0.18856207117964452,0.5576923076923077,29,23
209,0.28065729722803734,"{'attractor_size': 64, 'background_activity': 24.152751946313693, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.155541362330535, 'e_i_weight': 4.365727469523684, 'i_e_weight': 13.897199605050519, 'i_frequency': 22.19499412173706, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",209,0.17600415087595794,0.6923076923076923,27,12
166,0.2794883425765403,"{'attractor_size': 64, 'background_activity': 14.489597857397412, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.843302973390013, 'e_i_weight': 5.873216971507007, 'i_e_weight': 14.152854274926323, 'i_frequency': 16.189263775902603, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",166,0.16244489909187024,1.0,25,0
506,0.2790903840928645,"{'attractor_size': 64, 'background_activity': 11.708975229494822, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.360203743802657, 'e_i_weight': 7.682207872052057, 'i_e_weight': 7.7795102731371095, 'i_frequency': 13.593580211311917, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",506,0.16217608496873256,1.0,23,0
1495,0.27782124547090703,"{'attractor_size': 64, 'background_activity': 11.605657586160183, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.945721024152679, 'e_i_weight': 6.634106576065896, 'i_e_weight': 11.688715859709752, 'i_frequency': 11.11147410826222, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1495,0.1625684661185405,0.9545454545454546,21,1
389,0.2772196601012337,"{'attractor_size': 64, 'background_activity': 12.204795129363536, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.71042323499039, 'e_i_weight': 5.509086776616153, 'i_e_weight': 14.23070795949465, 'i_frequency': 12.276989009594656, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",389,0.16091410708664325,1.0,26,0
1481,0.2771453472139426,"{'attractor_size': 64, 'background_activity': 13.368900767703892, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.82574668780297, 'e_i_weight': 6.484277217178063, 'i_e_weight': 11.84670584217612, 'i_frequency': 15.120241520997224, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1481,0.16086403270627977,1.0,28,0
862,0.27584106399305086,"{'attractor_size': 64, 'background_activity': 11.921995565994884, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.099092965478517, 'e_i_weight': 6.851209183416975, 'i_e_weight': 11.416337753976595, 'i_frequency': 11.042751915172452, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",862,0.15998586802669282,1.0,19,0
1181,0.274863299801572,"{'attractor_size': 64, 'background_activity': 25.741943026728013, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.356356030790899, 'e_i_weight': 5.6770224634980035, 'i_e_weight': 11.379700827143429, 'i_frequency': 10.0342607471323, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1181,0.25102535348755667,0.3037037037037037,41,94
324,0.27212610727508185,"{'attractor_size': 64, 'background_activity': 11.288990361452978, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.701077167831414, 'e_i_weight': 4.270199910099356, 'i_e_weight': 14.569105220741488, 'i_frequency': 11.650226691348552, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",324,0.15749187971462972,1.0,14,0
1935,0.2720504124231102,"{'attractor_size': 64, 'background_activity': 12.53789310353573, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.800113299384968, 'e_i_weight': 6.00780962125042, 'i_e_weight': 8.014640436592927, 'i_frequency': 16.737851144909808, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1935,0.15744117442951994,1.0,28,0
172,0.2712768165538475,"{'attractor_size': 64, 'background_activity': 11.495454130422566, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.889002234970773, 'e_i_weight': 5.039255812068822, 'i_e_weight': 13.085044406695593, 'i_frequency': 10.428422834008943, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",172,0.15692322469642947,1.0,15,0
1416,0.2687698378133928,"{'attractor_size': 64, 'background_activity': 29.238250328821525, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.727009342838542, 'e_i_weight': 4.9387666502914, 'i_e_weight': 9.156129324274778, 'i_frequency': 11.69089744290417, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1416,0.24744444426808596,0.29411764705882354,40,96
359,0.26546087998394535,"{'attractor_size': 64, 'background_activity': 24.041830965550574, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.933127003596692, 'e_i_weight': 5.235989886152511, 'i_e_weight': 13.623744065454009, 'i_frequency': 14.212168153864376, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",359,0.22218600802968924,0.32967032967032966,30,61
446,0.2636070226556632,"{'attractor_size': 64, 'background_activity': 18.403156490316377, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.5399762515852, 'e_i_weight': 7.062176687140591, 'i_e_weight': 13.034532686961983, 'i_frequency': 14.606072048255136, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",446,0.15181299745799906,1.0,22,0
1911,0.2629164002232995,"{'attractor_size': 64, 'background_activity': 11.070850645836494, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.383132922759629, 'e_i_weight': 7.012118147047403, 'i_e_weight': 9.493016496481715, 'i_frequency': 10.00736945315979, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1911,0.1513550644638502,1.0,25,0
1370,0.2628817416697086,"{'attractor_size': 64, 'background_activity': 12.010544607949345, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.93846638384042, 'e_i_weight': 5.566972410746243, 'i_e_weight': 11.850381703778327, 'i_frequency': 12.786521517216473, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1370,0.15133209291253957,1.0,20,0
132,0.2621435829530278,"{'attractor_size': 64, 'background_activity': 23.485476874613568, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.18723020613914, 'e_i_weight': 5.22613335817261, 'i_e_weight': 10.912564270739715, 'i_frequency': 20.519705034093594, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",132,0.18679213020957122,0.4393939393939394,29,37
295,0.26079495663053875,"{'attractor_size': 64, 'background_activity': 12.126158245403772, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.05700203505566, 'e_i_weight': 4.631521446932805, 'i_e_weight': 15.471053900999959, 'i_frequency': 13.011774889755046, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",295,0.14995066718831832,1.0,19,0
372,0.2577597582520624,"{'attractor_size': 64, 'background_activity': 18.650746697746662, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.02258604798522, 'e_i_weight': 5.771287534196036, 'i_e_weight': 18.581247543127073, 'i_frequency': 17.861466930066925, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",372,0.14794731063808955,1.0,23,0
337,0.2573412088111881,"{'attractor_size': 64, 'background_activity': 18.04972430909578, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.993400642184387, 'e_i_weight': 3.0164284512647788, 'i_e_weight': 17.462432654386223, 'i_frequency': 22.444380400839584, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",337,0.14767159819945838,1.0,19,0
556,0.25687147729299664,"{'attractor_size': 64, 'background_activity': 16.067014872249732, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.035089940655643, 'e_i_weight': 9.797515027760298, 'i_e_weight': 7.223717791355284, 'i_frequency': 14.519333654145221, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",556,0.1487321730607811,0.9411764705882353,16,1
469,0.25148955262805617,"{'attractor_size': 64, 'background_activity': 11.187913112363349, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.98998739039, 'e_i_weight': 3.9583365334233336, 'i_e_weight': 11.341132209893523, 'i_frequency': 10.609075912369711, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",469,0.14383074062042436,1.0,20,0
1849,0.25026927207327254,"{'attractor_size': 64, 'background_activity': 11.26542593838112, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.192645096896062, 'e_i_weight': 6.429068066826498, 'i_e_weight': 7.871324652909298, 'i_frequency': 14.252335455947271, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1849,0.14303302106937274,1.0,17,0
858,0.2492130344882481,"{'attractor_size': 64, 'background_activity': 11.61624914494901, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.344277336627947, 'e_i_weight': 6.308486294089358, 'i_e_weight': 11.058717435706473, 'i_frequency': 10.55450646690119, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",858,0.14234343720705256,1.0,20,0
229,0.24799064234098425,"{'attractor_size': 64, 'background_activity': 26.309158746781947, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.75400126684445, 'e_i_weight': 4.270108584905115, 'i_e_weight': 9.606648197213525, 'i_frequency': 29.389672548902205, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",229,0.16289577847418188,0.5192307692307693,27,25
177,0.24671450500928715,"{'attractor_size': 64, 'background_activity': 11.903139596917182, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.94573122646989, 'e_i_weight': 2.830615576763175, 'i_e_weight': 14.506823641157466, 'i_frequency': 13.974028047711116, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",177,0.1407155341866294,1.0,19,0
45,0.2451513990338996,"{'attractor_size': 64, 'background_activity': 18.309222699388773, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.966824367305957, 'e_i_weight': 1.0726531199740066, 'i_e_weight': 18.237360669500095, 'i_frequency': 22.83302004140932, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",45,0.14085696669592623,0.9444444444444444,17,1
972,0.24503022859436946,"{'attractor_size': 64, 'background_activity': 10.883454624685879, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.023586833201577, 'e_i_weight': 5.009218160816311, 'i_e_weight': 9.899997560446746, 'i_frequency': 10.014467313701001, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",972,0.13962076873729526,1.0,21,0
192,0.24218986753620364,"{'attractor_size': 64, 'background_activity': 25.257876482319844, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.204676171860253, 'e_i_weight': 4.740246737811149, 'i_e_weight': 16.15426282272596, 'i_frequency': 13.743441088418669, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",192,0.2101730573965729,0.2857142857142857,32,80
1273,0.24051445802880295,"{'attractor_size': 64, 'background_activity': 12.684496759688951, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.702508043130166, 'e_i_weight': 7.606046232750926, 'i_e_weight': 10.79158599600673, 'i_frequency': 13.223479490751044, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1273,0.13669589905203108,1.0,19,0
526,0.23980467318147974,"{'attractor_size': 64, 'background_activity': 16.30656215663337, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.38049514339042, 'e_i_weight': 8.976471673195798, 'i_e_weight': 12.015108251678587, 'i_frequency': 10.019489410334844, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",526,0.13623753541882008,1.0,20,0
1266,0.23901970535805797,"{'attractor_size': 64, 'background_activity': 15.877669373353463, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.334811765898422, 'e_i_weight': 9.16753207784379, 'i_e_weight': 12.585418605908826, 'i_frequency': 11.015218465259089, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1266,0.13573105053208875,1.0,18,0
15,0.23832773399182602,"{'attractor_size': 64, 'background_activity': 13.355380395518349, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.146906051956488, 'e_i_weight': 1.6918801934042762, 'i_e_weight': 6.158364335284663, 'i_frequency': 24.854949016949334, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",15,0.1352849440786509,1.0,19,0
1506,0.2375377475628763,"{'attractor_size': 64, 'background_activity': 28.66990610603847, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.24006657036898, 'e_i_weight': 5.275974152977117, 'i_e_weight': 11.73366274674337, 'i_frequency': 10.44171357674535, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1506,0.1966034360535918,0.3,27,63
1523,0.2368824614158759,"{'attractor_size': 64, 'background_activity': 12.455007582831392, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.492267923594085, 'e_i_weight': 5.69895142750761, 'i_e_weight': 13.178509285659368, 'i_frequency': 13.058712511960913, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1523,0.13435432195071065,1.0,30,0
847,0.23668206178907616,"{'attractor_size': 64, 'background_activity': 11.503117212841737, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.27202426205441, 'e_i_weight': 7.318907922934898, 'i_e_weight': 10.802123111811348, 'i_frequency': 10.572424746669371, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",847,0.13422540351924034,1.0,20,0
1818,0.23641074982080282,"{'attractor_size': 64, 'background_activity': 11.802633103932743, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.13293312736516, 'e_i_weight': 6.6316372131651375, 'i_e_weight': 8.92317782891757, 'i_frequency': 13.26965100279417, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1818,0.1340509133840441,1.0,18,0
189,0.23487113456932437,"{'attractor_size': 64, 'background_activity': 19.57032022589042, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.77414652161994, 'e_i_weight': 5.295157591050995, 'i_e_weight': 14.921898592879606, 'i_frequency': 21.63243880274255, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",189,0.13306174929727746,1.0,20,0
103,0.23191749353417726,"{'attractor_size': 64, 'background_activity': 19.614052395895783, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.538251331204767, 'e_i_weight': 6.334516604282885, 'i_e_weight': 19.35084983728737, 'i_frequency': 12.84573086963755, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",103,0.14084612162525098,0.65625,21,11
679,0.22778655549556337,"{'attractor_size': 64, 'background_activity': 29.30660113325805, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.4034658084365, 'e_i_weight': 5.4899307500369865, 'i_e_weight': 6.851325722207031, 'i_frequency': 14.404989218869709, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",679,0.20529418637820288,0.2558139534883721,33,96
576,0.22572523181602858,"{'attractor_size': 64, 'background_activity': 18.91545368172745, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.201039046065159, 'e_i_weight': 7.838832626733935, 'i_e_weight': 10.986424339306547, 'i_frequency': 12.8031957723623, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",576,0.1358634770468057,0.6666666666666666,22,11
1877,0.22481188992897433,"{'attractor_size': 64, 'background_activity': 15.032985340857566, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.923918461526295, 'e_i_weight': 6.910018301182288, 'i_e_weight': 9.534949420833854, 'i_frequency': 20.688636536343147, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1877,0.1266411647608318,1.0,24,0
210,0.22421302216653652,"{'attractor_size': 64, 'background_activity': 16.13732078488419, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.406217220596076, 'e_i_weight': 5.012433686624265, 'i_e_weight': 19.514590265031497, 'i_frequency': 17.433552002667035, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",210,0.12626121543029112,1.0,21,0
224,0.2242066758592483,"{'attractor_size': 64, 'background_activity': 12.535803632760462, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.831688345391264, 'e_i_weight': 9.988176938858194, 'i_e_weight': 11.315244474534554, 'i_frequency': 10.0344179547974, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",224,0.1262571904124792,1.0,18,0
772,0.22069439133313457,"{'attractor_size': 64, 'background_activity': 13.390462777672457, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.525887043547796, 'e_i_weight': 5.874197501985751, 'i_e_weight': 11.025142552484668, 'i_frequency': 17.930416827974547, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",772,0.12403399970086566,1.0,13,0
930,0.22028310204833831,"{'attractor_size': 64, 'background_activity': 22.93584707887898, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.037667592787306, 'e_i_weight': 4.964824839734226, 'i_e_weight': 10.524559531324238, 'i_frequency': 31.59095465348285, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",930,0.12377423752163608,1.0,20,0
1733,0.21667210390905214,"{'attractor_size': 64, 'background_activity': 25.882314519051477, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.469853744543236, 'e_i_weight': 5.9491495064753135, 'i_e_weight': 9.199713823495275, 'i_frequency': 10.76995967734554, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1733,0.16133509238605748,0.32978723404255317,31,63
1441,0.21626955312401966,"{'attractor_size': 64, 'background_activity': 17.00937882255908, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.30908275013269, 'e_i_weight': 5.633671801408058, 'i_e_weight': 13.239106755784128, 'i_frequency': 20.662504026662244, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1441,0.1212456475712423,1.0,19,0
537,0.2125517305023319,"{'attractor_size': 64, 'background_activity': 11.028905900422993, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.74670618864586, 'e_i_weight': 7.014984772562542, 'i_e_weight': 6.650249646620004, 'i_frequency': 15.511478795098657, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",537,0.11891350039577143,1.0,11,0
1205,0.21068702890289512,"{'attractor_size': 64, 'background_activity': 21.98599408966618, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.301141116043283, 'e_i_weight': 6.301505731894835, 'i_e_weight': 12.318373974367585, 'i_frequency': 12.230172743372384, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1205,0.15058196539490376,0.35064935064935066,27,50
877,0.20934101008250042,"{'attractor_size': 64, 'background_activity': 11.77585496506561, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.601463550575259, 'e_i_weight': 5.960174366905069, 'i_e_weight': 12.937146367241475, 'i_frequency': 12.219587920879034, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",877,0.1169072454672932,1.0,17,0
662,0.20905542913948524,"{'attractor_size': 64, 'background_activity': 11.104928194941687, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.64727073901968, 'e_i_weight': 6.313249909717171, 'i_e_weight': 10.852421550630647, 'i_frequency': 10.594131142723596, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",662,0.11672914535765787,1.0,14,0
62,0.2081137804390437,"{'attractor_size': 64, 'background_activity': 15.722750113602437, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.104882139918512, 'e_i_weight': 3.3657099009403124, 'i_e_weight': 14.883981271847638, 'i_frequency': 20.676064885959065, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",62,0.11614229640654039,1.0,15,0
123,0.20711407926686282,"{'attractor_size': 64, 'background_activity': 16.826462711865158, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.1836582741542, 'e_i_weight': 6.153296231018819, 'i_e_weight': 17.773513462466, 'i_frequency': 17.23164741609107, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",123,0.11551994294325812,1.0,13,0
1400,0.2056360784558305,"{'attractor_size': 64, 'background_activity': 11.856336261776521, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.0994668588371, 'e_i_weight': 6.312125112331226, 'i_e_weight': 12.469997893407406, 'i_frequency': 11.873125146395568, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1400,0.11460109958010467,1.0,18,0
1754,0.2054516275639566,"{'attractor_size': 64, 'background_activity': 14.914770472759374, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.757216413943155, 'e_i_weight': 6.079903384937137, 'i_e_weight': 9.433038643508471, 'i_frequency': 22.4683263103685, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1754,0.11448653640083406,1.0,16,0
568,0.20183938445886218,"{'attractor_size': 64, 'background_activity': 16.992103526068476, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.083580821200458, 'e_i_weight': 7.417493346684773, 'i_e_weight': 8.195993513251732, 'i_frequency': 24.276307859919513, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",568,0.11224769506928652,1.0,13,0
231,0.2014167656260081,"{'attractor_size': 64, 'background_activity': 22.791101296160406, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.18127219190256, 'e_i_weight': 6.342269645152559, 'i_e_weight': 18.89270109199203, 'i_frequency': 10.714388447092418, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",231,0.1293717965111579,0.45454545454545453,25,30
536,0.20064487689000338,"{'attractor_size': 64, 'background_activity': 12.528369987039728, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.69370255403556, 'e_i_weight': 8.334484269791476, 'i_e_weight': 13.264184348504271, 'i_frequency': 11.594678057311823, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",536,0.11150932593184258,1.0,15,0
1024,0.20018088998676098,"{'attractor_size': 64, 'background_activity': 14.184020732614693, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.130302889735006, 'e_i_weight': 4.364641760719097, 'i_e_weight': 9.524468683710577, 'i_frequency': 22.712803505674696, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1024,0.11122278281915148,1.0,15,0
1062,0.19930091435831335,"{'attractor_size': 64, 'background_activity': 25.373589949620836, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.260277514149847, 'e_i_weight': 6.10211700969569, 'i_e_weight': 10.195198017771073, 'i_frequency': 11.843963666255647, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1062,0.14847640438379198,0.30303030303030304,20,46
