,i_e_weight,background_activity,e_i_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
37,18.119174557356068,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9809422091796768,0.9707183610958018,0.9915034795274317,153.33333333333334,1.3333333333333333,18.12
38,18.33234131685437,14.877670415476988,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.982335738481262,0.9745811967741734,0.9903195104415582,150.11111111111111,1.4444444444444444,18.33
39,18.54550807635268,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9689181626143303,0.9464361576080004,0.9931806806806808,127.66666666666667,0.6666666666666666,18.55
40,18.758674835850986,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.979421343098917,0.9714542008881621,0.9878553174134418,143.33333333333334,1.6666666666666667,18.76
41,18.971841595349293,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9801943734763077,0.9665194409884293,0.9943745500418499,148.5,0.8333333333333334,18.97
42,19.1850083548476,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.969235104325873,0.9499783011599238,0.9904545978760604,134.16666666666666,1.3333333333333333,19.19
43,19.398175114345904,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9515179882468768,0.9119606296630023,0.9948271220337679,130.33333333333334,0.6666666666666666,19.40
44,19.61134187384421,14.877670415476988,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9609085411600604,0.9377635173239851,0.9857726088805298,147.0,2.111111111111111,19.61
45,19.824508633342518,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9594683527345179,0.9284816999295841,0.9926289034132171,137.66666666666666,1.0,19.82
46,20.037675392840825,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9778718240491387,0.965899190678881,0.9905684242687878,141.66666666666666,1.3333333333333333,20.04
47,20.250842152339132,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9526323372455824,0.9182996829844284,0.9903919624996753,147.33333333333334,1.3333333333333333,20.25
48,20.46400891183744,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9428703921613124,0.8970147668393467,0.9941007004123286,137.5,0.8333333333333334,20.46
49,20.890342430834053,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9549412520009248,0.9204448976357181,0.9932128098314582,138.33333333333334,1.0,20.89
50,21.316675949830667,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9415054431973062,0.8948837363167597,0.993442393736018,152.0,1.0,21.32
51,21.529842709328975,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.949505630245933,0.9092640482848223,0.9941124597987342,123.33333333333333,0.6666666666666666,21.53
52,21.743009468827278,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9363871596481604,0.8868213348987252,0.9927536231884058,147.33333333333334,1.0,21.74
53,22.169342987823892,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9136721320338999,0.8556642008370009,0.9815035395253516,127.33333333333333,2.5,22.17
54,22.595676506820507,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9104132134107726,0.8430947384595798,0.9903846153846154,117.66666666666667,1.0,22.60
55,22.80884326631881,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9106256623113094,0.8370983052300937,1.0,123.66666666666667,0.0,22.81
56,23.022010025817117,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9010135808143942,0.8207339449511674,1.0,123.0,0.0,23.02
57,23.44834354481373,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8879965469535099,0.8040164636585283,0.9923982416585199,132.16666666666666,1.0,23.45
58,23.874677063810346,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.872112640205907,0.7819661513281706,0.9886655167628224,114.0,1.3333333333333333,23.87
59,24.087843823308653,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8371005517198884,0.7294762729567122,0.982295338817078,111.0,2.0,24.09
60,24.727344101803574,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8505994388282518,0.7445487651634158,0.9923248230334845,117.66666666666667,1.0,24.73
61,25.36684438029849,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.802757067251184,0.6775590484523168,0.9860888329172282,95.66666666666667,1.3333333333333333,25.37
62,26.006344658793413,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8497797118416082,0.7437652058764569,0.9912512218963832,112.0,1.0,26.01
63,26.64584493728833,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8133136725559581,0.6920495113836848,0.9869146005509641,107.33333333333333,1.3333333333333333,26.65
64,27.285345215783252,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7654692099678324,0.6241700272622698,0.9930818935243714,91.66666666666667,0.6666666666666666,27.29
