Unnamed: 0,score,params,iteration,recall,accuracy,triggered,spontaneous
123,0.027701678738862177,"{'attractor_size': 64, 'background_activity': 28.51195093780003, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.308540373426396, 'e_i_weight': 2.667141908282099, 'i_e_weight': 16.851923646533436, 'i_frequency': 26.840926481905605, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",123,0.014124734570980998,0.7142857142857143,5,2
134,0.027150771321759918,"{'attractor_size': 64, 'background_activity': 18.00558243402811, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.643237920311096, 'e_i_weight': 3.6878564660330664, 'i_e_weight': 18.210329848437013, 'i_frequency': 30.23341729881023, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",134,0.013762213010038408,1.0,3,0
251,0.026627028337768043,"{'attractor_size': 64, 'background_activity': 20.932928757535425, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.235717845781423, 'e_i_weight': 4.538883310454108, 'i_e_weight': 16.89750553200649, 'i_frequency': 29.07953240726291, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",251,0.013493155485624842,1.0,5,0
1294,0.025991558167021412,"{'attractor_size': 64, 'background_activity': 20.804917039895173, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.644669969352345, 'e_i_weight': 5.379133287426891, 'i_e_weight': 5.702668147235846, 'i_frequency': 17.475165383360284, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1294,0.013210378026564324,0.8,4,1
103,0.025446756593170566,"{'attractor_size': 64, 'background_activity': 22.48425766682862, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.360362026027012, 'e_i_weight': 4.666393223098247, 'i_e_weight': 10.324693648662853, 'i_frequency': 29.12239897093578, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",103,0.012887348912033168,1.0,6,0
654,0.025143845766483805,"{'attractor_size': 64, 'background_activity': 16.647878816963782, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.891557943945761, 'e_i_weight': 7.193461734432164, 'i_e_weight': 5.292889909436335, 'i_frequency': 10.751774432964343, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",654,0.012731988460315313,1.0,2,0
545,0.024393044816289008,"{'attractor_size': 64, 'background_activity': 13.987773212827323, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.39352038044392, 'e_i_weight': 7.593641923797051, 'i_e_weight': 6.717155721326106, 'i_frequency': 11.780871433075296, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",545,0.012347114263940577,1.0,6,0
1528,0.026518532063749493,"{'attractor_size': 64, 'background_activity': 26.512586508585077, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.830135865561118, 'e_i_weight': 3.8889150508936097, 'i_e_weight': 6.140068733330773, 'i_frequency': 12.716628501187948, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1528,0.014832623655909843,0.125,5,35
31,0.023205660855916004,"{'attractor_size': 64, 'background_activity': 29.492141382713378, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.201176900581844, 'e_i_weight': 3.8399183279796185, 'i_e_weight': 7.324380537543555, 'i_frequency': 36.63685279861336, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",31,0.011808345778512157,0.6666666666666666,4,2
1485,0.02284704502094656,"{'attractor_size': 64, 'background_activity': 11.746648030424375, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.100591412282183, 'e_i_weight': 9.24647290279517, 'i_e_weight': 5.005589170640669, 'i_frequency': 10.004206374150428, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1485,0.011555527337129366,1.0,1,0
24,0.02284595676612477,"{'attractor_size': 64, 'background_activity': 12.463296705235297, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.423138866029213, 'e_i_weight': 5.186576831677564, 'i_e_weight': 18.9474854424751, 'i_frequency': 22.74373978646451, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",24,0.011554970562009135,1.0,6,0
76,0.022431021029322783,"{'attractor_size': 64, 'background_activity': 21.66812638836806, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.74641423818143, 'e_i_weight': 4.970308372693289, 'i_e_weight': 12.99770733314357, 'i_frequency': 12.164178536427487, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",76,0.01134272496578001,1.0,4,0
126,0.02227983291669204,"{'attractor_size': 64, 'background_activity': 11.720247203819843, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.550023698896855, 'e_i_weight': 4.313339422731097, 'i_e_weight': 19.88238068588431, 'i_frequency': 25.558394850442813, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",126,0.011265412209225627,1.0,4,0
112,0.021902020954221415,"{'attractor_size': 64, 'background_activity': 20.7549298890613, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.91783498176013, 'e_i_weight': 5.600428993194626, 'i_e_weight': 8.939086689759002, 'i_frequency': 33.65569100434808, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",112,0.011072262944622593,1.0,5,0
156,0.020107272264104633,"{'attractor_size': 64, 'background_activity': 22.45847269252704, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.789982329911082, 'e_i_weight': 4.567248696932896, 'i_e_weight': 13.755225788286989, 'i_frequency': 27.65768035075848, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",156,0.010155738228857625,1.0,3,0
288,0.01982633575547423,"{'attractor_size': 64, 'background_activity': 15.498683947094886, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.184234117919637, 'e_i_weight': 7.455469894857302, 'i_e_weight': 5.045094045868401, 'i_frequency': 19.67590712726232, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",288,0.010012422704873392,1.0,4,0
74,0.017221711330338327,"{'attractor_size': 64, 'background_activity': 22.44917147675868, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.14502378264964, 'e_i_weight': 4.649553566030553, 'i_e_weight': 15.698464369642167, 'i_frequency': 15.467391650882552, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",74,0.008685646513656943,1.0,3,0
868,0.01789747641356468,"{'attractor_size': 64, 'background_activity': 24.32476278593908, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.20913658276421, 'e_i_weight': 4.702544507118192, 'i_e_weight': 6.602211190711397, 'i_frequency': 10.658175600935888, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",868,0.009638777369270846,0.125,2,14
114,0.01582301187931792,"{'attractor_size': 64, 'background_activity': 16.120955973384802, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.437110697635585, 'e_i_weight': 8.359184567057161, 'i_e_weight': 8.029564478186458, 'i_frequency': 32.5420781399612, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",114,0.007974597011280088,1.0,1,0
1108,0.014829868220417665,"{'attractor_size': 64, 'background_activity': 27.686627597761472, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.163747349810508, 'e_i_weight': 5.223419751124396, 'i_e_weight': 5.015691993680563, 'i_frequency': 11.556525761416413, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1108,0.007554983369938374,0.4,2,3
271,0.01460421343560567,"{'attractor_size': 64, 'background_activity': 14.011898018561265, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.687120683368516, 'e_i_weight': 5.876095736098491, 'i_e_weight': 14.814723430738919, 'i_frequency': 28.0040287770967, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",271,0.007355819698236271,1.0,1,0
281,0.013149598248493356,"{'attractor_size': 64, 'background_activity': 20.403100383536724, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.597462048001675, 'e_i_weight': 4.765991302601764, 'i_e_weight': 16.460324244978484, 'i_frequency': 22.299557916488396, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",281,0.006618313204105018,1.0,1,0
662,0.012943425160058704,"{'attractor_size': 64, 'background_activity': 18.327070168103653, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.008001343417913, 'e_i_weight': 6.2439479868955585, 'i_e_weight': 7.154733557518127, 'i_frequency': 11.085478032245076, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",662,0.0065138684645158155,1.0,2,0
124,0.011671246314432783,"{'attractor_size': 64, 'background_activity': 27.71286964979525, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.246850375308421, 'e_i_weight': 4.006132713747403, 'i_e_weight': 17.272510554672454, 'i_frequency': 27.249534923234343, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",124,0.0058698775505805845,1.0,1,0
106,0.011521086066821184,"{'attractor_size': 64, 'background_activity': 19.854672391993827, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.836123377908257, 'e_i_weight': 4.998511036138851, 'i_e_weight': 11.427314069467455, 'i_frequency': 37.68634786626214, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",106,0.005793919154029481,1.0,1,0
1748,0.011312346151275349,"{'attractor_size': 64, 'background_activity': 21.026208945589506, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.807686197043763, 'e_i_weight': 5.4702127822416, 'i_e_weight': 6.025367294163269, 'i_frequency': 13.382224427946364, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1748,0.005742792348871447,0.375,3,5
107,0.011205104806168245,"{'attractor_size': 64, 'background_activity': 27.3661400337962, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.782233102138346, 'e_i_weight': 4.948652933749708, 'i_e_weight': 12.230058695862212, 'i_frequency': 11.530295400028859, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",107,0.00569832794586411,0.3333333333333333,1,2
1406,0.011053167299336038,"{'attractor_size': 64, 'background_activity': 25.825252197319198, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.19855118264012, 'e_i_weight': 4.641243386827989, 'i_e_weight': 6.402859423941367, 'i_frequency': 26.469101115580987, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1406,0.005604011241923444,0.4,2,3
12,0.010833824645106637,"{'attractor_size': 64, 'background_activity': 15.691811032662033, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.714595859428334, 'e_i_weight': 7.43317452220536, 'i_e_weight': 7.084571813444338, 'i_frequency': 28.80442524862273, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",12,0.005446415075489477,1.0,2,0
962,0.010111127236117843,"{'attractor_size': 64, 'background_activity': 21.57092122200327, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.696980135572497, 'e_i_weight': 5.397204669749462, 'i_e_weight': 6.790872521331746, 'i_frequency': 10.956026825722635, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",962,0.005142219680501623,0.3,3,7
475,0.009504805920044684,"{'attractor_size': 64, 'background_activity': 17.527840782709426, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.709561669749618, 'e_i_weight': 6.931474484056581, 'i_e_weight': 6.410104895965849, 'i_frequency': 18.940003767724505, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",475,0.004775096141057495,1.0,1,0
28,0.008801068402512676,"{'attractor_size': 64, 'background_activity': 28.871469432951756, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.817890385783095, 'e_i_weight': 4.724222801134385, 'i_e_weight': 8.383779383636416, 'i_frequency': 25.288547553356853, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",28,0.0044693708690419515,0.2857142857142857,2,5
0,0.008424443616280017,"{'attractor_size': 64, 'background_activity': 27.976779016204485, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.68885343839203, 'e_i_weight': 3.607188324470063, 'i_e_weight': 14.33405892726101, 'i_frequency': 26.374413171035087, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",0,0.004230039673502031,1.0,2,0
318,0.00828757270266531,"{'attractor_size': 64, 'background_activity': 12.947988390042536, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.526545061324484, 'e_i_weight': 7.037315658010231, 'i_e_weight': 16.039971304018422, 'i_frequency': 22.43901366470891, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",318,0.004161028765538797,1.0,1,0
162,0.008132540717748542,"{'attractor_size': 64, 'background_activity': 19.091177123129295, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.381420621917904, 'e_i_weight': 5.891666727081748, 'i_e_weight': 15.814931263487473, 'i_frequency': 22.949041009603224, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",162,0.004082872421982845,1.0,2,0
159,0.00736970359936009,"{'attractor_size': 64, 'background_activity': 25.0592793335761, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.682444161917827, 'e_i_weight': 4.856884082242162, 'i_e_weight': 6.007500073611618, 'i_frequency': 23.771250260778462, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",159,0.0037122096847553663,0.5,1,1
568,0.006955447549174522,"{'attractor_size': 64, 'background_activity': 12.35696797025847, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.61557472848423, 'e_i_weight': 4.542283912854444, 'i_e_weight': 8.939570703694246, 'i_frequency': 37.94107117670009, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",568,0.003489860545576607,1.0,1,0
291,0.006231136851081523,"{'attractor_size': 64, 'background_activity': 21.96320240751597, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.397406144523092, 'e_i_weight': 5.054074304880846, 'i_e_weight': 17.961111445011696, 'i_frequency': 18.131135339715655, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",291,0.0031253055287663537,1.0,1,0
41,0.005783137315533115,"{'attractor_size': 64, 'background_activity': 11.553849211366584, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.405139796451413, 'e_i_weight': 1.7829216646118646, 'i_e_weight': 14.823216908599232, 'i_frequency': 36.46587956027656, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",41,0.0028999540740761187,1.0,1,0
224,0.005047315820713494,"{'attractor_size': 64, 'background_activity': 10.358574797701019, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.456431982318875, 'e_i_weight': 6.621154410696164, 'i_e_weight': 14.709789240325174, 'i_frequency': 23.91807352302638, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",224,0.0025300428730669036,1.0,1,0
152,0.004615641257722478,"{'attractor_size': 64, 'background_activity': 12.860910863370844, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.97039419917968, 'e_i_weight': 3.2642174042308953, 'i_e_weight': 18.38885024314387, 'i_frequency': 30.166768669077587, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",152,0.002313158984884391,1.0,1,0
1384,0.004154865268340147,"{'attractor_size': 64, 'background_activity': 27.14804671558683, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.488449058674275, 'e_i_weight': 5.28703996682375, 'i_e_weight': 6.270064297316913, 'i_frequency': 10.012336552505175, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1384,0.002090461009937587,0.3333333333333333,1,2
230,0.0038340575622553314,"{'attractor_size': 64, 'background_activity': 20.528030498921684, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.493626575101182, 'e_i_weight': 5.252697190569721, 'i_e_weight': 12.467427616585848, 'i_frequency': 10.832612253591119, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",230,0.0019207108390864181,1.0,1,0
138,0.003748535129605291,"{'attractor_size': 64, 'background_activity': 22.173594508050755, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.484623313182084, 'e_i_weight': 5.200792589111778, 'i_e_weight': 13.413419219891239, 'i_frequency': 28.112598370904767, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",138,0.001877787040145597,1.0,1,0
136,0.003498379400301749,"{'attractor_size': 64, 'background_activity': 10.460619049748853, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.537436673472008, 'e_i_weight': 2.1431955413133474, 'i_e_weight': 16.72627706486697, 'i_frequency': 29.600583777803863, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",136,0.0017522547260697564,1.0,1,0
906,0.0035186048885555497,"{'attractor_size': 64, 'background_activity': 22.291608380585124, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.58948172153936, 'e_i_weight': 5.5915693376352325, 'i_e_weight': 6.2691382388316494, 'i_frequency': 10.982016597200884, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",906,0.0017717707668409878,0.25,1,3
18,0.003339091839731404,"{'attractor_size': 64, 'background_activity': 18.692802155681886, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.18034756719325, 'e_i_weight': 7.9011723920861625, 'i_e_weight': 11.899436955454842, 'i_frequency': 25.112621922881715, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",18,0.001672337964891623,1.0,1,0
166,0.003235261823243725,"{'attractor_size': 64, 'background_activity': 22.79385539705639, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.72895889762315, 'e_i_weight': 5.08190155006419, 'i_e_weight': 17.65817703666161, 'i_frequency': 20.425903175623432, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",166,0.0016202518811494232,1.0,1,0
1680,0.002733473107504244,"{'attractor_size': 64, 'background_activity': 11.491742120285327, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.019012866454709, 'e_i_weight': 9.639980057469408, 'i_e_weight': 6.133331299277508, 'i_frequency': 13.505459847973514, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1680,0.0013686070790748174,1.0,1,0
1134,0.002320968132939361,"{'attractor_size': 64, 'background_activity': 13.522388760693692, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.665025875833923, 'e_i_weight': 8.231899742153825, 'i_e_weight': 6.788218288509314, 'i_frequency': 11.687746699235225, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1134,0.0011618323544048763,1.0,1,0
110,,"{'attractor_size': 64, 'background_activity': 29.041557136439692, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.0069497996666, 'e_i_weight': 8.112953613242734, 'i_e_weight': 17.486545152005178, 'i_frequency': 29.251619232672027, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",110,0.0,0.0,0,0
75,,"{'attractor_size': 64, 'background_activity': 18.519410238950172, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.448894590230258, 'e_i_weight': 7.106577190472312, 'i_e_weight': 17.91873820399824, 'i_frequency': 34.4957737629927, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",75,0.0,0.0,0,0
73,,"{'attractor_size': 64, 'background_activity': 25.209304963261772, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.153024951828394, 'e_i_weight': 9.303885907004572, 'i_e_weight': 10.438253133065668, 'i_frequency': 27.813784456482896, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",73,0.0,0.0,0,0
771,,"{'attractor_size': 64, 'background_activity': 28.91758404894262, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.041795649284499, 'e_i_weight': 5.78596660787759, 'i_e_weight': 5.956639044216659, 'i_frequency': 12.193451133275426, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",771,0.0,0.0,0,2
72,,"{'attractor_size': 64, 'background_activity': 19.23803485235997, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.736590831514367, 'e_i_weight': 7.742038007034119, 'i_e_weight': 14.175912058406594, 'i_frequency': 21.853601477797177, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",72,0.0,0.0,0,0
243,,"{'attractor_size': 64, 'background_activity': 15.9197997041283, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.483870112626256, 'e_i_weight': 8.355333351496023, 'i_e_weight': 19.98076115541374, 'i_frequency': 12.966838845300135, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",243,0.0,0.0,0,0
775,,"{'attractor_size': 64, 'background_activity': 26.74011247142997, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.8633992772022, 'e_i_weight': 6.314014833649983, 'i_e_weight': 5.609043997866566, 'i_frequency': 14.44361831846468, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",775,0.0,0.0,0,0
71,,"{'attractor_size': 64, 'background_activity': 12.82341308856995, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.32085563669027, 'e_i_weight': 3.4386434009092337, 'i_e_weight': 15.176148092161544, 'i_frequency': 31.007914202852398, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",71,0.0,0.0,0,0
70,,"{'attractor_size': 64, 'background_activity': 17.178412914199875, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.678190822170202, 'e_i_weight': 6.7787311386252656, 'i_e_weight': 18.68602243346514, 'i_frequency': 10.625704394246696, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",70,0.0,0.0,0,0
69,,"{'attractor_size': 64, 'background_activity': 18.861804364860745, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.79651827973302, 'e_i_weight': 2.9206746155525374, 'i_e_weight': 15.311916740711217, 'i_frequency': 38.59332444141981, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",69,0.0,0.0,0,0
743,,"{'attractor_size': 64, 'background_activity': 11.702776160408206, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.079102681409438, 'e_i_weight': 8.461378518478547, 'i_e_weight': 8.23503829948004, 'i_frequency': 32.52845535744811, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",743,0.0,0.0,0,0
14,,"{'attractor_size': 64, 'background_activity': 28.473370086503834, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.999930100144578, 'e_i_weight': 7.887372221674292, 'i_e_weight': 5.197356483521477, 'i_frequency': 27.620318109430784, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",14,0.0,0.0,0,0
15,,"{'attractor_size': 64, 'background_activity': 27.894747071948828, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.495216328187763, 'e_i_weight': 6.396059809900986, 'i_e_weight': 12.795767494385938, 'i_frequency': 33.368884519396914, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",15,0.0,0.0,0,0
65,,"{'attractor_size': 64, 'background_activity': 17.36505499795729, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.35308481231675, 'e_i_weight': 8.755400078816544, 'i_e_weight': 15.031380747380629, 'i_frequency': 17.20099140238827, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",65,0.0,0.0,0,0
883,,"{'attractor_size': 64, 'background_activity': 14.073527531543165, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.811641270333062, 'e_i_weight': 9.417782805641414, 'i_e_weight': 6.274543111672466, 'i_frequency': 10.600948893895453, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",883,0.0,0.0,0,0
17,,"{'attractor_size': 64, 'background_activity': 28.162338665158394, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.453469294313797, 'e_i_weight': 7.376653592791723, 'i_e_weight': 15.658527254052526, 'i_frequency': 22.5707014952687, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",17,0.0,0.0,0,0
889,,"{'attractor_size': 64, 'background_activity': 15.002422697994392, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.620083678936947, 'e_i_weight': 8.912901401489373, 'i_e_weight': 5.0142769185777, 'i_frequency': 11.243732522300348, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",889,0.0,0.0,0,0
117,,"{'attractor_size': 64, 'background_activity': 25.625545476300527, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.904179453492029, 'e_i_weight': 6.712693932533762, 'i_e_weight': 19.18944591569154, 'i_frequency': 39.878001814839635, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",117,0.0,0.0,0,0
20,,"{'attractor_size': 64, 'background_activity': 25.859143449553915, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.688707766626141, 'e_i_weight': 9.000123059705754, 'i_e_weight': 7.274011400423628, 'i_frequency': 37.13320171184901, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",20,0.0,0.0,0,0
13,,"{'attractor_size': 64, 'background_activity': 27.744336877936973, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.754839480352715, 'e_i_weight': 5.408368598546592, 'i_e_weight': 5.894929114143582, 'i_frequency': 29.91451774739607, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",13,0.0,0.0,0,1
104,,"{'attractor_size': 64, 'background_activity': 16.573779870596994, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.993283339823652, 'e_i_weight': 7.041503355391409, 'i_e_weight': 17.960464748630077, 'i_frequency': 15.359810877288046, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",104,0.0,0.0,0,0
740,,"{'attractor_size': 64, 'background_activity': 28.127549681314502, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.299630236658357, 'e_i_weight': 4.366669779601046, 'i_e_weight': 6.583254788856755, 'i_frequency': 36.953583859371534, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",740,0.0,0.0,0,0
78,,"{'attractor_size': 64, 'background_activity': 24.500704767179094, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.319460590186597, 'e_i_weight': 8.138581915049574, 'i_e_weight': 15.291389421139062, 'i_frequency': 22.2225668353541, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",78,0.0,0.0,0,0
479,,"{'attractor_size': 64, 'background_activity': 11.539924705475665, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.425234597099884, 'e_i_weight': 8.774420155512216, 'i_e_weight': 10.777342272245901, 'i_frequency': 17.915920057039372, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",479,0.0,0.0,0,0
89,,"{'attractor_size': 64, 'background_activity': 29.902253336884765, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.574585983561645, 'e_i_weight': 4.443298107994355, 'i_e_weight': 12.743681208663705, 'i_frequency': 27.21818005180279, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",89,0.0,0.0,0,0
88,,"{'attractor_size': 64, 'background_activity': 26.232791321948554, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.816046328719706, 'e_i_weight': 6.103389209557598, 'i_e_weight': 16.196546640461282, 'i_frequency': 32.93870535179297, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",88,0.0,0.0,0,0
2,,"{'attractor_size': 64, 'background_activity': 10.685740272849424, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.797677971645408, 'e_i_weight': 9.062659790890246, 'i_e_weight': 13.95178221848291, 'i_frequency': 26.529723329640106, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",2,0.0,0.0,0,0
