,i_frequency,background_activity,i_e_weight,e_i_weight,e_e_max_weight,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
78,20.954109481721122,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.628470681313071,0.4620227837974928,0.9846700893059522,138.0,2.0,20.95
79,21.028876294339664,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6536230222662441,0.4877468919902661,0.9908128317594471,145.0,1.3333333333333333,21.03
80,21.049211881031972,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6041731135265581,0.4370187936117958,0.9815323965403797,130.0,2.0,21.05
81,21.093413048770614,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6376659693864393,0.46991373466925895,0.9924590550253329,127.0,1.0,21.09
82,21.248080397646866,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6256998327386212,0.4588732921500877,0.9853531184364842,136.0,2.0,21.25
83,21.271348322513795,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6185207262967117,0.4508609016504441,0.9855092927352502,129.0,2.0,21.27
84,21.279524754158064,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6000536446636336,0.43064321784754966,0.9893023964728559,120.66666666666667,1.3333333333333333,21.28
85,21.397594459088236,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6208834486515222,0.4561005080444233,0.9727363861428054,122.33333333333333,3.3333333333333335,21.40
86,21.622122828150857,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6006314686745798,0.4313064859305083,0.9893356643356643,129.33333333333334,1.3333333333333333,21.62
87,21.736417191851327,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5966408967190914,0.4275956936505753,0.9879020467836256,124.0,1.6666666666666667,21.74
88,21.975256636006062,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6129786779254044,0.4436214282041114,0.9918803418803419,132.0,1.0,21.98
89,22.016281386545728,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6034837442717368,0.435183677542159,0.9860634759234589,138.66666666666666,2.0,22.02
90,22.181412867596567,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6209436146917758,0.45325885083908374,0.9862863639660614,132.33333333333334,1.6666666666666667,22.18
91,22.340856316116426,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5762730892380298,0.4069441950102315,0.992613017429194,130.33333333333334,1.0,22.34
92,22.345489542404493,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5903633865949286,0.42130927665939666,0.990410361790896,123.33333333333333,1.3333333333333333,22.35
93,22.4209422601052,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5735207137516207,0.404259091745464,0.9867585630743525,127.33333333333333,1.6666666666666667,22.42
94,22.43229569634317,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6047910317934586,0.43529436875306887,0.991670683400185,155.66666666666666,1.3333333333333333,22.43
95,22.669041191307695,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5715760950173848,0.4012018976544462,0.9941765842742346,99.66666666666667,0.6666666666666666,22.67
96,22.978165126917705,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5481554796167454,0.3791845132963165,0.9894569676503852,124.66666666666667,1.3333333333333333,22.98
97,22.990595597806063,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5605389092575002,0.39002816142206337,0.9972222222222222,126.66666666666667,0.3333333333333333,22.99
98,23.037771157771033,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5591991472443909,0.38963875111399426,0.9906186691600437,114.0,1.0,23.04
99,23.06796098517335,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5894000160092531,0.42071214235705673,0.9844644219187751,127.0,2.0,23.07
100,23.599661179181425,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5431249954791256,0.3749225280623984,0.9923371647509578,117.0,0.6666666666666666,23.60
