,e_e_max_weight,background_activity,i_e_weight,e_i_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous
45,13.569601627529151,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9791853149509464,0.9645150122236661,0.9943748447453234,291.6666666666667,1.6666666666666667
46,13.615210170705756,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9959599346976704,0.9953117170658586,0.9966964110345398,314.6666666666667,1.0
47,13.715071740186822,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9925422399673375,0.9907412471461727,0.9946402831132662,311.3333333333333,1.6666666666666667
48,13.824970846865616,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9946202365785117,0.9928792873567113,0.996413590023883,283.0,1.0
49,13.851449027985488,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9975068898968774,1.0049639868191427,0.9901755054527598,328.0,3.3333333333333335
50,14.193545363527647,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9942697442845257,0.9958599823267051,0.9927179503310737,259.0,1.6666666666666667
51,14.227044159468454,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0000183461579475,1.0077927089007075,0.9923806778220131,302.3333333333333,2.3333333333333335
52,14.273049182753097,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9871602607802602,0.9773291164304633,0.9975308641975308,278.6666666666667,0.6666666666666666
53,14.469526603904152,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.99855505223631,1.0034667748002966,0.9937036003594358,276.3333333333333,1.6666666666666667
54,14.531800821256894,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.982643749029679,0.9854727672727911,0.9800309867536758,252.66666666666666,5.0
55,14.637555413403904,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9932171454273396,0.996659542982012,0.9898771440493116,296.3333333333333,3.0
