,score,true_states,pred_states,params,iteration
880,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 10.68213968580557, 'cue_length': 0.6084872385232853, 'cue_percentage': 100, 'delay_A2GO': 2.999811620566585, 'delay_gap_A2B': 0.1953425318680689, 'e_e_max_weight': 10.718769624905793, 'e_i_weight': 3.507834056371318, 'i_e_weight': 5.478711347073446, 'i_frequency': 20.57481493274014, 'thr_GO_state': -52.84413748343929, 'w_acpt': 6.07848946164456, 'w_trans': 10.961445280533843}",880
881,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 12.838080247235688, 'cue_length': 0.5326201446781901, 'cue_percentage': 100, 'delay_A2GO': 2.854932447915399, 'delay_gap_A2B': 0.1545683492733185, 'e_e_max_weight': 12.6464719141448, 'e_i_weight': 4.159145499425677, 'i_e_weight': 7.688769319927694, 'i_frequency': 17.952793617298177, 'thr_GO_state': -51.968939274329195, 'w_acpt': 7.994616387708175, 'w_trans': 6.639203436429071}",881
884,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 19.16399897163019, 'cue_length': 0.9562712842518353, 'cue_percentage': 100, 'delay_A2GO': 2.4043161636502557, 'delay_gap_A2B': 0.14333024278146503, 'e_e_max_weight': 7.397803085216389, 'e_i_weight': 1.8034060584102305, 'i_e_weight': 9.666402498597334, 'i_frequency': 22.901012894479084, 'thr_GO_state': -49.80190136449404, 'w_acpt': 7.550690854914578, 'w_trans': 8.695238980318786}",884
885,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 17.953170237230353, 'cue_length': 0.7068928988055587, 'cue_percentage': 100, 'delay_A2GO': 2.9521669165796265, 'delay_gap_A2B': 0.10904751591907401, 'e_e_max_weight': 8.068496176825025, 'e_i_weight': 6.869935460941738, 'i_e_weight': 10.462821235951191, 'i_frequency': 36.6863708991044, 'thr_GO_state': -50.025256412907346, 'w_acpt': 6.834303733491861, 'w_trans': 8.720897188000944}",885
838,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 12.364529192197894, 'cue_length': 0.5303968152922314, 'cue_percentage': 100, 'delay_A2GO': 2.752907649124515, 'delay_gap_A2B': 0.15576077445329398, 'e_e_max_weight': 12.477631312198703, 'e_i_weight': 5.2548327162271695, 'i_e_weight': 7.6419439056404626, 'i_frequency': 19.52236222158691, 'thr_GO_state': -52.90847395025334, 'w_acpt': 7.552526542857738, 'w_trans': 6.938029709729045}",838
887,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'B', 'B', 'two', 'two', 'two', 'two']","{'background_activity': 19.916201975655277, 'cue_length': 0.7828978605585436, 'cue_percentage': 100, 'delay_A2GO': 2.9715752103219155, 'delay_gap_A2B': 0.08324958391050838, 'e_e_max_weight': 8.661621804111276, 'e_i_weight': 2.14394305960304, 'i_e_weight': 8.434864016640095, 'i_frequency': 23.618373518580377, 'thr_GO_state': -49.562473563066696, 'w_acpt': 7.840841421158775, 'w_trans': 8.237478300736688}",887
888,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'B', 'two', 'two', 'two', 'two']","{'background_activity': 16.939390516597307, 'cue_length': 0.7421435916736715, 'cue_percentage': 100, 'delay_A2GO': 2.8798164793290213, 'delay_gap_A2B': 0.1353402425416364, 'e_e_max_weight': 9.41849950922126, 'e_i_weight': 1.550321206337252, 'i_e_weight': 10.043126819038061, 'i_frequency': 21.202155320393405, 'thr_GO_state': -50.535685310405334, 'w_acpt': 7.3825723187308485, 'w_trans': 7.86331494137061}",888
889,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'B', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 14.950089419676331, 'cue_length': 0.6261033248322374, 'cue_percentage': 100, 'delay_A2GO': 2.8321241951705303, 'delay_gap_A2B': 0.17424578689473813, 'e_e_max_weight': 9.739018866750515, 'e_i_weight': 3.6918188854088463, 'i_e_weight': 6.521770267030564, 'i_frequency': 21.566330057814543, 'thr_GO_state': -53.30459488845292, 'w_acpt': 6.329511846985026, 'w_trans': 9.12537208289955}",889
891,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'A', 'two', 'two', 'two']","{'background_activity': 16.340367913820117, 'cue_length': 0.6013138996723673, 'cue_percentage': 100, 'delay_A2GO': 2.617681992955319, 'delay_gap_A2B': 0.18153957678561894, 'e_e_max_weight': 11.129012555841072, 'e_i_weight': 6.43593861458635, 'i_e_weight': 6.837819295231629, 'i_frequency': 22.199062457598174, 'thr_GO_state': -53.94243622521176, 'w_acpt': 6.916549132922207, 'w_trans': 9.858050764338952}",891
809,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 13.371789235861547, 'cue_length': 0.5199357840196681, 'cue_percentage': 100, 'delay_A2GO': 2.785980293257675, 'delay_gap_A2B': 0.10352642718070598, 'e_e_max_weight': 12.849276597239092, 'e_i_weight': 2.016826517316188, 'i_e_weight': 8.045187742316907, 'i_frequency': 18.299256706778976, 'thr_GO_state': -50.61690275520506, 'w_acpt': 7.3661780752266415, 'w_trans': 6.807973408574105}",809
806,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'B', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 15.458809122225537, 'cue_length': 0.5091001988229586, 'cue_percentage': 100, 'delay_A2GO': 2.8476521696535904, 'delay_gap_A2B': 0.02645567486307851, 'e_e_max_weight': 14.807597508711543, 'e_i_weight': 3.2223403167950395, 'i_e_weight': 8.720020586651785, 'i_frequency': 15.904364504811824, 'thr_GO_state': -49.81620870697777, 'w_acpt': 7.263703589816858, 'w_trans': 6.194070055659426}",806
1007,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 26.982489696604567, 'cue_length': 0.5787032526468661, 'cue_percentage': 100, 'delay_A2GO': 2.551177270730985, 'delay_gap_A2B': 0.15212365645141593, 'e_e_max_weight': 8.805483234055867, 'e_i_weight': 6.094810743529409, 'i_e_weight': 9.448451841449444, 'i_frequency': 17.17183270655682, 'thr_GO_state': -51.30528883194979, 'w_acpt': 7.684673802761181, 'w_trans': 8.185997366332371}",1007
804,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'B', 'B', 'A', 'A', 'null', 'B', 'B']","{'background_activity': 12.669525314254358, 'cue_length': 0.5409353372792939, 'cue_percentage': 100, 'delay_A2GO': 2.9270951802059026, 'delay_gap_A2B': 0.07363743558887978, 'e_e_max_weight': 13.21955895141976, 'e_i_weight': 4.052523821913652, 'i_e_weight': 11.061135321907644, 'i_frequency': 39.320889856453555, 'thr_GO_state': -50.26267989307947, 'w_acpt': 7.009890345235659, 'w_trans': 5.382525590371939}",804
972,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 23.17569280681193, 'cue_length': 0.6310609019217568, 'cue_percentage': 100, 'delay_A2GO': 2.619269824256905, 'delay_gap_A2B': 0.17124132696899735, 'e_e_max_weight': 8.731974764359915, 'e_i_weight': 6.719197180297175, 'i_e_weight': 7.329167296182754, 'i_frequency': 15.338276527549604, 'thr_GO_state': -51.76107274361389, 'w_acpt': 7.818654742701739, 'w_trans': 9.426788527610203}",972
973,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'B', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 21.348932403674624, 'cue_length': 0.6713903296466803, 'cue_percentage': 100, 'delay_A2GO': 2.5339533105494327, 'delay_gap_A2B': 0.15589261601740118, 'e_e_max_weight': 9.470952930756184, 'e_i_weight': 6.909392652411767, 'i_e_weight': 8.790998210950129, 'i_frequency': 12.001390919396446, 'thr_GO_state': -51.695110266312675, 'w_acpt': 7.943558751424295, 'w_trans': 10.52802995189725}",973
974,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 28.823728496361326, 'cue_length': 0.6463940636681784, 'cue_percentage': 100, 'delay_A2GO': 2.562474566810632, 'delay_gap_A2B': 0.18464132607131245, 'e_e_max_weight': 6.956002102970129, 'e_i_weight': 6.579099443278961, 'i_e_weight': 7.086338425064897, 'i_frequency': 13.331972212343672, 'thr_GO_state': -51.320072148694, 'w_acpt': 7.673429754437124, 'w_trans': 9.956590158692677}",974
976,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 10.44479543255211, 'cue_length': 0.6577254823262533, 'cue_percentage': 100, 'delay_A2GO': 2.666339118871701, 'delay_gap_A2B': 0.19341303627962456, 'e_e_max_weight': 7.314195271837582, 'e_i_weight': 8.012670279274785, 'i_e_weight': 7.590966253652184, 'i_frequency': 25.20671295757825, 'thr_GO_state': -50.431366237368074, 'w_acpt': 7.571180691564116, 'w_trans': 9.63208630720838}",976
767,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 17.17326684653992, 'cue_length': 0.6626046602295573, 'cue_percentage': 100, 'delay_A2GO': 2.8803039948409666, 'delay_gap_A2B': 0.11384434847315027, 'e_e_max_weight': 9.226629580095357, 'e_i_weight': 3.869636279889664, 'i_e_weight': 10.829910922789786, 'i_frequency': 17.818362553863572, 'thr_GO_state': -53.72967339031415, 'w_acpt': 7.282122496114733, 'w_trans': 7.2741505092933005}",767
766,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 11.06673340437531, 'cue_length': 0.597086704323256, 'cue_percentage': 100, 'delay_A2GO': 2.654205027336271, 'delay_gap_A2B': 0.14711202443138952, 'e_e_max_weight': 7.049139629216521, 'e_i_weight': 5.507688670764212, 'i_e_weight': 8.80856374808649, 'i_frequency': 34.410648944317, 'thr_GO_state': -52.9732335965934, 'w_acpt': 6.508169220381252, 'w_trans': 9.65715929872006}",766
980,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 10.957150393525199, 'cue_length': 0.6479526843498915, 'cue_percentage': 100, 'delay_A2GO': 2.5860021490624217, 'delay_gap_A2B': 0.20054597145556127, 'e_e_max_weight': 5.8490101853894245, 'e_i_weight': 5.875403527309454, 'i_e_weight': 6.118277058179176, 'i_frequency': 26.478814898719357, 'thr_GO_state': -50.621347036447276, 'w_acpt': 7.133776774790042, 'w_trans': 10.415435688457421}",980
982,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'B', 'A', 'B', 'A', 'B', 'B', 'A']","{'background_activity': 11.962058231173293, 'cue_length': 0.5865397983798969, 'cue_percentage': 100, 'delay_A2GO': 1.8523927672610259, 'delay_gap_A2B': 0.033412041697646125, 'e_e_max_weight': 13.430718325331547, 'e_i_weight': 5.352277291804509, 'i_e_weight': 19.491192060015933, 'i_frequency': 12.981827587192527, 'thr_GO_state': -49.73987219883914, 'w_acpt': 6.556565731751446, 'w_trans': 11.815919596631932}",982
763,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'B', 'B', 'B', 'B', 'two', 'A']","{'background_activity': 12.608635234641985, 'cue_length': 0.9764945308712268, 'cue_percentage': 100, 'delay_A2GO': 2.8293082410592705, 'delay_gap_A2B': 0.13910541511108618, 'e_e_max_weight': 7.598725215123823, 'e_i_weight': 4.1588523047333865, 'i_e_weight': 8.619957532885207, 'i_frequency': 17.121246171489506, 'thr_GO_state': -51.96281823010262, 'w_acpt': 6.0698391534605225, 'w_trans': 8.472839705082297}",763
762,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 17.58495060241257, 'cue_length': 0.6114006870215325, 'cue_percentage': 100, 'delay_A2GO': 2.9093967018107807, 'delay_gap_A2B': 0.12851884412166817, 'e_e_max_weight': 5.858982121604976, 'e_i_weight': 2.824204202486677, 'i_e_weight': 6.907498188312243, 'i_frequency': 15.267619819600872, 'thr_GO_state': -52.34350482826155, 'w_acpt': 6.797301024454572, 'w_trans': 5.520961893391419}",762
985,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'B', 'B', 'two']","{'background_activity': 28.184253481972256, 'cue_length': 0.6704795683864518, 'cue_percentage': 100, 'delay_A2GO': 2.464853455368975, 'delay_gap_A2B': 0.1860283001815871, 'e_e_max_weight': 11.926794470617153, 'e_i_weight': 7.440276924927228, 'i_e_weight': 8.414379463401916, 'i_frequency': 19.959503241006352, 'thr_GO_state': -51.01959370674096, 'w_acpt': 7.407884633413938, 'w_trans': 10.16283977064196}",985
761,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 16.224287135988266, 'cue_length': 0.7718169316144046, 'cue_percentage': 100, 'delay_A2GO': 2.8584951899440436, 'delay_gap_A2B': 0.18705539054834602, 'e_e_max_weight': 9.012421049326111, 'e_i_weight': 5.313978867281393, 'i_e_weight': 7.972062090722115, 'i_frequency': 12.560970301752224, 'thr_GO_state': -53.98365542891344, 'w_acpt': 6.425425610314075, 'w_trans': 6.516998305273773}",761
760,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'B', 'two', 'two', 'two', 'two']","{'background_activity': 15.849063258630263, 'cue_length': 0.7027574950962497, 'cue_percentage': 100, 'delay_A2GO': 2.7775394720773194, 'delay_gap_A2B': 0.16149257064326214, 'e_e_max_weight': 8.43441441388341, 'e_i_weight': 3.5020655277737913, 'i_e_weight': 10.626125314191363, 'i_frequency': 15.62436714067599, 'thr_GO_state': -50.8395682148202, 'w_acpt': 7.121663638791405, 'w_trans': 6.923673593965192}",760
759,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 16.61012619401852, 'cue_length': 0.5875261915990254, 'cue_percentage': 100, 'delay_A2GO': 2.6838516003767574, 'delay_gap_A2B': 0.13583894748657552, 'e_e_max_weight': 8.754196201813915, 'e_i_weight': 5.719523220723733, 'i_e_weight': 11.464891564450262, 'i_frequency': 33.284269257880744, 'thr_GO_state': -52.70767895197895, 'w_acpt': 6.964322350644299, 'w_trans': 7.69081993065058}",759
758,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'A', 'two', 'two', 'two', 'two']","{'background_activity': 11.494647895288654, 'cue_length': 0.5616772260696707, 'cue_percentage': 100, 'delay_A2GO': 1.7270388713348557, 'delay_gap_A2B': 0.11402758863473986, 'e_e_max_weight': 5.013179650991002, 'e_i_weight': 2.4089724819390166, 'i_e_weight': 11.191911231209923, 'i_frequency': 12.85746628985403, 'thr_GO_state': -53.544775143802795, 'w_acpt': 6.613307261330367, 'w_trans': 11.01731095656873}",758
757,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 14.979881184310637, 'cue_length': 0.6224218261922302, 'cue_percentage': 100, 'delay_A2GO': 2.9407566494381294, 'delay_gap_A2B': 0.10563469876119366, 'e_e_max_weight': 7.829727085305057, 'e_i_weight': 1.6085168653392827, 'i_e_weight': 12.04449568757628, 'i_frequency': 13.546032533754985, 'thr_GO_state': -53.07869209665543, 'w_acpt': 6.208145900724727, 'w_trans': 6.334082559687941}",757
991,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 11.613699669812156, 'cue_length': 0.6014705007479625, 'cue_percentage': 100, 'delay_A2GO': 2.7831478888119774, 'delay_gap_A2B': 0.16155111093829325, 'e_e_max_weight': 13.048693913442763, 'e_i_weight': 3.9984730655592866, 'i_e_weight': 5.801992927216533, 'i_frequency': 25.62774291549162, 'thr_GO_state': -49.874134002277465, 'w_acpt': 7.187896669090494, 'w_trans': 9.628684457177297}",991
752,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 16.95692084163946, 'cue_length': 0.6519858547338613, 'cue_percentage': 100, 'delay_A2GO': 2.6098186437771846, 'delay_gap_A2B': 0.15745434509193929, 'e_e_max_weight': 7.393480302377696, 'e_i_weight': 3.097441773121343, 'i_e_weight': 8.392675222418063, 'i_frequency': 13.790054683221117, 'thr_GO_state': -53.72046638749799, 'w_acpt': 6.0548440043775225, 'w_trans': 9.933546602705905}",752
751,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'B', 'two', 'two', 'two', 'two']","{'background_activity': 16.179460237088232, 'cue_length': 0.6762791993035132, 'cue_percentage': 100, 'delay_A2GO': 2.7160793619985824, 'delay_gap_A2B': 0.10871573963079317, 'e_e_max_weight': 7.079493204578492, 'e_i_weight': 3.298459819089203, 'i_e_weight': 6.527175507927218, 'i_frequency': 14.370857399204018, 'thr_GO_state': -52.45446058887213, 'w_acpt': 6.741159600414002, 'w_trans': 7.465601993133367}",751
996,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 21.66116053790149, 'cue_length': 0.5981091331380863, 'cue_percentage': 100, 'delay_A2GO': 2.5272364812853487, 'delay_gap_A2B': 0.20943926029593662, 'e_e_max_weight': 9.512748815514971, 'e_i_weight': 6.609806383309944, 'i_e_weight': 7.471401487809597, 'i_frequency': 13.893556237873199, 'thr_GO_state': -52.07556488634547, 'w_acpt': 7.532394400521341, 'w_trans': 9.054133410193089}",996
997,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 25.2854377567929, 'cue_length': 0.6075059898021282, 'cue_percentage': 100, 'delay_A2GO': 2.4452461889740644, 'delay_gap_A2B': 0.16893705664697506, 'e_e_max_weight': 9.182294968658624, 'e_i_weight': 6.455441033015688, 'i_e_weight': 8.668606566241458, 'i_frequency': 15.0705594982461, 'thr_GO_state': -52.30577390778314, 'w_acpt': 7.978425060455256, 'w_trans': 9.37353533340143}",997
998,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 20.964148979654258, 'cue_length': 0.641119753624372, 'cue_percentage': 100, 'delay_A2GO': 2.471002118622891, 'delay_gap_A2B': 0.1604271982544351, 'e_e_max_weight': 6.420630751542623, 'e_i_weight': 6.08846238356416, 'i_e_weight': 16.616770985184722, 'i_frequency': 24.92146742672405, 'thr_GO_state': -50.429797503309366, 'w_acpt': 7.0520024026179415, 'w_trans': 9.939842305209604}",998
1,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 28.668007413199817, 'cue_length': 0.6456535559999365, 'cue_percentage': 100, 'delay_A2GO': 2.1747472162974093, 'delay_gap_A2B': 0.03981186153157903, 'e_e_max_weight': 5.600016832946121, 'e_i_weight': 6.915447947015913, 'i_e_weight': 15.478433869457415, 'i_frequency': 11.028610409274137, 'thr_GO_state': -46.16185762268368, 'w_acpt': 7.30932826697176, 'w_trans': 8.961425774786328}",1
748,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 12.840069335852927, 'cue_length': 0.5827683868207386, 'cue_percentage': 100, 'delay_A2GO': 2.839895945305362, 'delay_gap_A2B': 0.16603409502877112, 'e_e_max_weight': 5.879898714623455, 'e_i_weight': 1.8709385778178504, 'i_e_weight': 10.996758498522706, 'i_frequency': 14.110686646540067, 'thr_GO_state': -52.92191259749149, 'w_acpt': 6.272959457899351, 'w_trans': 12.014454113602014}",748
747,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 13.772420302344887, 'cue_length': 0.7155935756746945, 'cue_percentage': 100, 'delay_A2GO': 2.757419892000513, 'delay_gap_A2B': 0.12909142050513503, 'e_e_max_weight': 7.437479631562065, 'e_i_weight': 3.6402750052586828, 'i_e_weight': 9.880789799233312, 'i_frequency': 15.460293137445063, 'thr_GO_state': -53.30966900215326, 'w_acpt': 6.8756055604836295, 'w_trans': 8.55403260723873}",747
