,score,params,iteration,recall,accuracy,triggered,spontaneous
315,0.108326472498836,"{'attractor_size': 64, 'background_activity': 21.12350484779145, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.005377419949935, 'e_i_weight': 4.085249085499363, 'i_e_weight': 18.440235442976167, 'i_frequency': 25.926380343125487, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",315,0.057264887901630444,1.0,10,0
213,0.10092572315155857,"{'attractor_size': 64, 'background_activity': 15.131520782806973, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.82941773276724, 'e_i_weight': 6.987065468371624, 'i_e_weight': 8.906306408885202, 'i_frequency': 15.340904379556255, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",213,0.05314469496108767,1.0,7,0
571,0.09103713362660464,"{'attractor_size': 64, 'background_activity': 12.976309931177305, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.170539097790153, 'e_i_weight': 8.039957283573855, 'i_e_weight': 6.263362810987672, 'i_frequency': 11.924691317873663, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",571,0.047689316136125225,1.0,7,0
1916,0.08924765521847143,"{'attractor_size': 64, 'background_activity': 21.47114049927597, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.843995046118536, 'e_i_weight': 4.3266122405354475, 'i_e_weight': 19.071310151398194, 'i_frequency': 16.470522114822582, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1916,0.04670812283036912,1.0,10,0
225,0.08614734121811352,"{'attractor_size': 64, 'background_activity': 13.067036594608524, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.96526289490842, 'e_i_weight': 1.4360667468049915, 'i_e_weight': 19.915426059350263, 'i_frequency': 28.66464371331473, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",225,0.04501252529698074,1.0,5,0
1335,0.08287318655382687,"{'attractor_size': 64, 'background_activity': 22.48955556421835, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.02649848672996, 'e_i_weight': 5.229170215410002, 'i_e_weight': 5.012781211374655, 'i_frequency': 11.532111335194164, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1335,0.04547438686171148,0.4666666666666667,7,8
1583,0.08172486107633674,"{'attractor_size': 64, 'background_activity': 25.213984946810193, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.535692067535672, 'e_i_weight': 4.26099419057823, 'i_e_weight': 5.761710541871316, 'i_frequency': 16.075693664870478, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1583,0.046571505230826094,0.3333333333333333,7,14
100,0.07563555557040136,"{'attractor_size': 64, 'background_activity': 10.978923963749404, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.046461487455222, 'e_i_weight': 2.0650974254591055, 'i_e_weight': 16.620219147269598, 'i_frequency': 30.183810587093994, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",100,0.03930417431549486,1.0,4,0
246,0.07512440136774412,"{'attractor_size': 64, 'background_activity': 12.93546864209385, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.393583764342573, 'e_i_weight': 3.7223032216582483, 'i_e_weight': 16.06166359921021, 'i_frequency': 27.276225242385756, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",246,0.03902818520902062,1.0,5,0
245,0.07445248453835744,"{'attractor_size': 64, 'background_activity': 19.142622320563476, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.54830408912435, 'e_i_weight': 5.708248350026356, 'i_e_weight': 17.612445921007833, 'i_frequency': 21.070439479769444, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",245,0.038665617929717906,1.0,7,0
1838,0.07364772109204971,"{'attractor_size': 64, 'background_activity': 22.677265251083707, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.889257365142356, 'e_i_weight': 4.702336544807213, 'i_e_weight': 5.572733177014014, 'i_frequency': 10.549567114932414, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1838,0.04484473359594905,0.20588235294117646,7,27
131,0.07349605597265625,"{'attractor_size': 64, 'background_activity': 28.855532133210243, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.523928219383462, 'e_i_weight': 3.0742630813944456, 'i_e_weight': 10.576581992449679, 'i_frequency': 37.42588864237045, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",131,0.03814996392844815,1.0,6,0
1396,0.07160819876696534,"{'attractor_size': 64, 'background_activity': 23.95437867126136, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.461036401964051, 'e_i_weight': 4.423703643564084, 'i_e_weight': 5.664243082811172, 'i_frequency': 12.731278174472871, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1396,0.040519028142754994,0.3076923076923077,8,18
298,0.07075629312716836,"{'attractor_size': 64, 'background_activity': 13.902600662187837, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.276240214456562, 'e_i_weight': 5.458845776568064, 'i_e_weight': 17.596068401360608, 'i_frequency': 24.30201222908592, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",298,0.03667566356448524,1.0,4,0
913,0.06492724001807322,"{'attractor_size': 64, 'background_activity': 18.536442679473776, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.400311177864385, 'e_i_weight': 5.922415542370931, 'i_e_weight': 5.9059986366131145, 'i_frequency': 11.20326359044989, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",913,0.033552867551440095,1.0,5,0
275,0.06417643226476996,"{'attractor_size': 64, 'background_activity': 18.738264298959336, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.27088404357987, 'e_i_weight': 1.7156711531545301, 'i_e_weight': 18.73925620759953, 'i_frequency': 35.4768376265726, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",275,0.03315200482854521,1.0,4,0
1492,0.06213937089917788,"{'attractor_size': 64, 'background_activity': 22.13043141336982, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.459635687631666, 'e_i_weight': 4.753713671719212, 'i_e_weight': 5.293028921953687, 'i_frequency': 11.411887366286011, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1492,0.034659185411875446,0.3,6,14
303,0.06152404579643945,"{'attractor_size': 64, 'background_activity': 25.40234449613588, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.093382431130127, 'e_i_weight': 3.6369719878879487, 'i_e_weight': 16.75539990764156, 'i_frequency': 32.13536240002587, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",303,0.03173835902530817,1.0,5,0
123,0.058917624816481474,"{'attractor_size': 64, 'background_activity': 28.51195093780003, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.308540373426396, 'e_i_weight': 2.667141908282099, 'i_e_weight': 16.851923646533436, 'i_frequency': 26.840926481905605, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",123,0.030726025518772404,0.7142857142857143,5,2
134,0.05813444429855144,"{'attractor_size': 64, 'background_activity': 18.00558243402811, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.643237920311096, 'e_i_weight': 3.6878564660330664, 'i_e_weight': 18.210329848437013, 'i_frequency': 30.23341729881023, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",134,0.02993741978061498,1.0,3,0
251,0.057030298499294946,"{'attractor_size': 64, 'background_activity': 20.932928757535425, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.235717845781423, 'e_i_weight': 4.538883310454108, 'i_e_weight': 16.89750553200649, 'i_frequency': 29.07953240726291, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",251,0.02935212960616218,1.0,5,0
1294,0.055481040069821075,"{'attractor_size': 64, 'background_activity': 20.804917039895173, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.644669969352345, 'e_i_weight': 5.379133287426891, 'i_e_weight': 5.702668147235846, 'i_frequency': 17.475165383360284, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1294,0.028736993981519854,0.8,4,1
103,0.054539615264735594,"{'attractor_size': 64, 'background_activity': 22.48425766682862, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.360362026027012, 'e_i_weight': 4.666393223098247, 'i_e_weight': 10.324693648662853, 'i_frequency': 29.12239897093578, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",103,0.028034297533206912,1.0,6,0
654,0.05389984485404375,"{'attractor_size': 64, 'background_activity': 16.647878816963782, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.891557943945761, 'e_i_weight': 7.193461734432164, 'i_e_weight': 5.292889909436335, 'i_frequency': 10.751774432964343, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",654,0.0276963365485171,1.0,2,0
545,0.05231312880302004,"{'attractor_size': 64, 'background_activity': 13.987773212827323, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.39352038044392, 'e_i_weight': 7.593641923797051, 'i_e_weight': 6.717155721326106, 'i_frequency': 11.780871433075296, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",545,0.026859106346427356,1.0,6,0
1528,0.051291978853413946,"{'attractor_size': 64, 'background_activity': 26.512586508585077, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.830135865561118, 'e_i_weight': 3.8889150508936097, 'i_e_weight': 6.140068733330773, 'i_frequency': 12.716628501187948, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1528,0.03226592122291334,0.125,5,35
31,0.04946816809928534,"{'attractor_size': 64, 'background_activity': 29.492141382713378, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.201176900581844, 'e_i_weight': 3.8399183279796185, 'i_e_weight': 7.324380537543555, 'i_frequency': 36.63685279861336, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",31,0.025687104554195827,0.6666666666666666,4,2
1485,0.04904151619220079,"{'attractor_size': 64, 'background_activity': 11.746648030424375, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.100591412282183, 'e_i_weight': 9.24647290279517, 'i_e_weight': 5.005589170640669, 'i_frequency': 10.004206374150428, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1485,0.025137139820875946,1.0,1,0
24,0.04903921118394718,"{'attractor_size': 64, 'background_activity': 12.463296705235297, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.423138866029213, 'e_i_weight': 5.186576831677564, 'i_e_weight': 18.9474854424751, 'i_frequency': 22.74373978646451, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",24,0.025135928648625887,1.0,6,0
76,0.048160132986177086,"{'attractor_size': 64, 'background_activity': 21.66812638836806, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.74641423818143, 'e_i_weight': 4.970308372693289, 'i_e_weight': 12.99770733314357, 'i_frequency': 12.164178536427487, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",76,0.02467422343404569,1.0,4,0
126,0.04783972236058668,"{'attractor_size': 64, 'background_activity': 11.720247203819843, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.550023698896855, 'e_i_weight': 4.313339422731097, 'i_e_weight': 19.88238068588431, 'i_frequency': 25.558394850442813, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",126,0.024506042310437393,1.0,4,0
112,0.047038785567257047,"{'attractor_size': 64, 'background_activity': 20.7549298890613, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.91783498176013, 'e_i_weight': 5.600428993194626, 'i_e_weight': 8.939086689759002, 'i_frequency': 33.65569100434808, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",112,0.024085878009062218,1.0,5,0
156,0.043229234088657836,"{'attractor_size': 64, 'background_activity': 22.45847269252704, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.789982329911082, 'e_i_weight': 4.567248696932896, 'i_e_weight': 13.755225788286989, 'i_frequency': 27.65768035075848, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",156,0.022092129973397445,1.0,3,0
288,0.04263219643271722,"{'attractor_size': 64, 'background_activity': 15.498683947094886, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.184234117919637, 'e_i_weight': 7.455469894857302, 'i_e_weight': 5.045094045868401, 'i_frequency': 19.67590712726232, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",288,0.021780370738202846,1.0,4,0
74,0.03708763606435482,"{'attractor_size': 64, 'background_activity': 22.44917147675868, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.14502378264964, 'e_i_weight': 4.649553566030553, 'i_e_weight': 15.698464369642167, 'i_frequency': 15.467391650882552, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",74,0.0188941884241811,1.0,3,0
868,0.03591134573274079,"{'attractor_size': 64, 'background_activity': 24.32476278593908, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.20913658276421, 'e_i_weight': 4.702544507118192, 'i_e_weight': 6.602211190711397, 'i_frequency': 10.658175600935888, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",868,0.020967567066813467,0.125,2,14
114,0.03410323248773906,"{'attractor_size': 64, 'background_activity': 16.120955973384802, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.437110697635585, 'e_i_weight': 8.359184567057161, 'i_e_weight': 8.029564478186458, 'i_frequency': 32.5420781399612, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",114,0.017347417754236864,1.0,1,0
1108,0.031572048884591995,"{'attractor_size': 64, 'background_activity': 27.686627597761472, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.163747349810508, 'e_i_weight': 5.223419751124396, 'i_e_weight': 5.015691993680563, 'i_frequency': 11.556525761416413, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1108,0.016434617631367384,0.4,2,3
271,0.03149871733283978,"{'attractor_size': 64, 'background_activity': 14.011898018561265, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.687120683368516, 'e_i_weight': 5.876095736098491, 'i_e_weight': 14.814723430738919, 'i_frequency': 28.0040287770967, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",271,0.01600136998141122,1.0,1,0
281,0.028385426689514645,"{'attractor_size': 64, 'background_activity': 20.403100383536724, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.597462048001675, 'e_i_weight': 4.765991302601764, 'i_e_weight': 16.460324244978484, 'i_frequency': 22.299557916488396, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",281,0.014397046498724867,1.0,1,0
662,0.027943730157268216,"{'attractor_size': 64, 'background_activity': 18.327070168103653, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.008001343417913, 'e_i_weight': 6.2439479868955585, 'i_e_weight': 7.154733557518127, 'i_frequency': 11.085478032245076, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",662,0.01416984423040661,1.0,2,0
124,0.02521591613935296,"{'attractor_size': 64, 'background_activity': 27.71286964979525, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.246850375308421, 'e_i_weight': 4.006132713747403, 'i_e_weight': 17.272510554672454, 'i_frequency': 27.249534923234343, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",124,0.012768948436153362,1.0,1,0
106,0.024893674259465565,"{'attractor_size': 64, 'background_activity': 19.854672391993827, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.836123377908257, 'e_i_weight': 4.998511036138851, 'i_e_weight': 11.427314069467455, 'i_frequency': 37.68634786626214, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",106,0.012603713498883196,1.0,1,0
1748,0.024179491977653525,"{'attractor_size': 64, 'background_activity': 21.026208945589506, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.807686197043763, 'e_i_weight': 5.4702127822416, 'i_e_weight': 6.025367294163269, 'i_frequency': 13.382224427946364, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1748,0.012492495584515652,0.375,3,5
107,0.023902665377692055,"{'attractor_size': 64, 'background_activity': 27.3661400337962, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.782233102138346, 'e_i_weight': 4.948652933749708, 'i_e_weight': 12.230058695862212, 'i_frequency': 11.530295400028859, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",107,0.01239577062486312,0.3333333333333333,1,2
1406,0.023660122705378952,"{'attractor_size': 64, 'background_activity': 25.825252197319198, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.19855118264012, 'e_i_weight': 4.641243386827989, 'i_e_weight': 6.402859423941367, 'i_frequency': 26.469101115580987, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1406,0.0121906002241335,0.4,2,3
12,0.023418099233544147,"{'attractor_size': 64, 'background_activity': 15.691811032662033, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.714595859428334, 'e_i_weight': 7.43317452220536, 'i_e_weight': 7.084571813444338, 'i_frequency': 28.80442524862273, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",12,0.011847775811598472,1.0,2,0
962,0.02156789941514331,"{'attractor_size': 64, 'background_activity': 21.57092122200327, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.696980135572497, 'e_i_weight': 5.397204669749462, 'i_e_weight': 6.790872521331746, 'i_frequency': 10.956026825722635, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",962,0.011186049007309169,0.3,3,7
475,0.02056128588338012,"{'attractor_size': 64, 'background_activity': 17.527840782709426, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.709561669749618, 'e_i_weight': 6.931474484056581, 'i_e_weight': 6.410104895965849, 'i_frequency': 18.940003767724505, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",475,0.01038743242553795,1.0,1,0
28,0.01880485751243848,"{'attractor_size': 64, 'background_activity': 28.871469432951756, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.817890385783095, 'e_i_weight': 4.724222801134385, 'i_e_weight': 8.383779383636416, 'i_frequency': 25.288547553356853, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",28,0.009722377626633421,0.2857142857142857,2,5
0,0.018235703906985812,"{'attractor_size': 64, 'background_activity': 27.976779016204485, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.68885343839203, 'e_i_weight': 3.607188324470063, 'i_e_weight': 14.33405892726101, 'i_frequency': 26.374413171035087, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",0,0.009201752167468616,1.0,2,0
318,0.017940866594226657,"{'attractor_size': 64, 'background_activity': 12.947988390042536, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.526545061324484, 'e_i_weight': 7.037315658010231, 'i_e_weight': 16.039971304018422, 'i_frequency': 22.43901366470891, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",318,0.009051630343338371,1.0,1,0
162,0.017606851014419164,"{'attractor_size': 64, 'background_activity': 19.091177123129295, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.381420621917904, 'e_i_weight': 5.891666727081748, 'i_e_weight': 15.814931263487473, 'i_frequency': 22.949041009603224, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",162,0.008881614135636437,1.0,2,0
159,0.01589390123093065,"{'attractor_size': 64, 'background_activity': 25.0592793335761, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.682444161917827, 'e_i_weight': 4.856884082242162, 'i_e_weight': 6.007500073611618, 'i_frequency': 23.771250260778462, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",159,0.008075298614047263,0.5,1,1
568,0.015068832848743935,"{'attractor_size': 64, 'background_activity': 12.35696797025847, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.61557472848423, 'e_i_weight': 4.542283912854444, 'i_e_weight': 8.939570703694246, 'i_frequency': 37.94107117670009, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",568,0.007591614811696721,1.0,1,0
291,0.013505353947551603,"{'attractor_size': 64, 'background_activity': 21.96320240751597, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.397406144523092, 'e_i_weight': 5.054074304880846, 'i_e_weight': 17.961111445011696, 'i_frequency': 18.131135339715655, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",291,0.006798585626389364,1.0,1,0
41,0.012537649424419647,"{'attractor_size': 64, 'background_activity': 11.553849211366584, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.405139796451413, 'e_i_weight': 1.7829216646118646, 'i_e_weight': 14.823216908599232, 'i_frequency': 36.46587956027656, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",41,0.006308370782867244,1.0,1,0
224,0.010947130593895444,"{'attractor_size': 64, 'background_activity': 10.358574797701019, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.456431982318875, 'e_i_weight': 6.621154410696164, 'i_e_weight': 14.709789240325174, 'i_frequency': 23.91807352302638, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",224,0.005503690104106716,1.0,1,0
152,0.010013403707431395,"{'attractor_size': 64, 'background_activity': 12.860910863370844, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.97039419917968, 'e_i_weight': 3.2642174042308953, 'i_e_weight': 18.38885024314387, 'i_frequency': 30.166768669077587, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",152,0.00503189505200025,1.0,1,0
1384,0.008972498796223229,"{'attractor_size': 64, 'background_activity': 27.14804671558683, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.488449058674275, 'e_i_weight': 5.28703996682375, 'i_e_weight': 6.270064297316913, 'i_frequency': 10.012336552505175, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1384,0.004547452415092058,0.3333333333333333,1,2
230,0.008321608695824559,"{'attractor_size': 64, 'background_activity': 20.528030498921684, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.493626575101182, 'e_i_weight': 5.252697190569721, 'i_e_weight': 12.467427616585848, 'i_frequency': 10.832612253591119, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",230,0.004178188974764881,1.0,1,0
138,0.008136395018035382,"{'attractor_size': 64, 'background_activity': 22.173594508050755, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.484623313182084, 'e_i_weight': 5.200792589111778, 'i_e_weight': 13.413419219891239, 'i_frequency': 28.112598370904767, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",138,0.004084815344627502,1.0,1,0
136,0.007594532698553611,"{'attractor_size': 64, 'background_activity': 10.460619049748853, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.537436673472008, 'e_i_weight': 2.1431955413133474, 'i_e_weight': 16.72627706486697, 'i_frequency': 29.600583777803863, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",136,0.003811740543374335,1.0,1,0
906,0.007591354699862497,"{'attractor_size': 64, 'background_activity': 22.291608380585124, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.58948172153936, 'e_i_weight': 5.5915693376352325, 'i_e_weight': 6.2691382388316494, 'i_frequency': 10.982016597200884, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",906,0.003854194464455099,0.25,1,3
18,0.007249417059296275,"{'attractor_size': 64, 'background_activity': 18.692802155681886, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.18034756719325, 'e_i_weight': 7.9011723920861625, 'i_e_weight': 11.899436955454842, 'i_frequency': 25.112621922881715, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",18,0.003637894838097753,1.0,1,0
166,0.007024422134224174,"{'attractor_size': 64, 'background_activity': 22.79385539705639, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.72895889762315, 'e_i_weight': 5.08190155006419, 'i_e_weight': 17.65817703666161, 'i_frequency': 20.425903175623432, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",166,0.003524590171720237,1.0,1,0
1680,0.005936682430198473,"{'attractor_size': 64, 'background_activity': 11.491742120285327, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.019012866454709, 'e_i_weight': 9.639980057469408, 'i_e_weight': 6.133331299277508, 'i_frequency': 13.505459847973514, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1680,0.0029771784967358044,1.0,1,0
1134,0.0050420054831388054,"{'attractor_size': 64, 'background_activity': 13.522388760693692, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.665025875833923, 'e_i_weight': 8.231899742153825, 'i_e_weight': 6.788218288509314, 'i_frequency': 11.687746699235225, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1134,0.002527374259005327,1.0,1,0
110,-0.0,"{'attractor_size': 64, 'background_activity': 29.041557136439692, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.0069497996666, 'e_i_weight': 8.112953613242734, 'i_e_weight': 17.486545152005178, 'i_frequency': 29.251619232672027, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",110,0.0,0.0,0,0
75,-0.0,"{'attractor_size': 64, 'background_activity': 18.519410238950172, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.448894590230258, 'e_i_weight': 7.106577190472312, 'i_e_weight': 17.91873820399824, 'i_frequency': 34.4957737629927, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",75,0.0,0.0,0,0
73,-0.0,"{'attractor_size': 64, 'background_activity': 25.209304963261772, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.153024951828394, 'e_i_weight': 9.303885907004572, 'i_e_weight': 10.438253133065668, 'i_frequency': 27.813784456482896, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",73,0.0,0.0,0,0
771,-0.0,"{'attractor_size': 64, 'background_activity': 28.91758404894262, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.041795649284499, 'e_i_weight': 5.78596660787759, 'i_e_weight': 5.956639044216659, 'i_frequency': 12.193451133275426, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",771,0.0,0.0,0,2
72,-0.0,"{'attractor_size': 64, 'background_activity': 19.23803485235997, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.736590831514367, 'e_i_weight': 7.742038007034119, 'i_e_weight': 14.175912058406594, 'i_frequency': 21.853601477797177, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",72,0.0,0.0,0,0
243,-0.0,"{'attractor_size': 64, 'background_activity': 15.9197997041283, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.483870112626256, 'e_i_weight': 8.355333351496023, 'i_e_weight': 19.98076115541374, 'i_frequency': 12.966838845300135, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",243,0.0,0.0,0,0
775,-0.0,"{'attractor_size': 64, 'background_activity': 26.74011247142997, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.8633992772022, 'e_i_weight': 6.314014833649983, 'i_e_weight': 5.609043997866566, 'i_frequency': 14.44361831846468, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",775,0.0,0.0,0,0
