,score,params,iteration
1729,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6018777343368092, 'cue_percentage': 100, 'delay_A2GO': 2.1916145191359497, 'delay_gap_A2B': 0.04120844394701835, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.03409424189416, 'w_acpt': 1.3912653447617758, 'w_trans': 7.434026821116312}",1729
1629,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5171672045030002, 'cue_percentage': 100, 'delay_A2GO': 2.2520131373191252, 'delay_gap_A2B': 0.01343892643228734, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.909998149922984, 'w_acpt': 1.0004504237653788, 'w_trans': 7.826218213875114}",1629
1841,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5585280303105578, 'cue_percentage': 100, 'delay_A2GO': 2.0559067227931878, 'delay_gap_A2B': 0.06848564155585417, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.01786425369003, 'w_acpt': 2.4224337069375665, 'w_trans': 5.429678769703461}",1841
1901,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5958255362635517, 'cue_percentage': 100, 'delay_A2GO': 2.006531978000243, 'delay_gap_A2B': 0.07168727877779149, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.837966461543296, 'w_acpt': 2.576587080049241, 'w_trans': 5.467536150448317}",1901
1733,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7607750870116766, 'cue_percentage': 100, 'delay_A2GO': 2.044507449218904, 'delay_gap_A2B': 0.10314139347241709, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.568647305120905, 'w_acpt': 2.9164694939892306, 'w_trans': 4.389556864633628}",1733
1450,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7308677454678967, 'cue_percentage': 100, 'delay_A2GO': 1.710655064458602, 'delay_gap_A2B': 0.1588287974293281, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.34802145261325, 'w_acpt': 2.4691424923614984, 'w_trans': 3.7107940374745105}",1450
999,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5628508494921542, 'cue_percentage': 100, 'delay_A2GO': 2.5717429846067112, 'delay_gap_A2B': 0.08142400211905633, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.15671971352389, 'w_acpt': 1.3910871880228, 'w_trans': 3.6158771800229834}",999
224,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7063143716210326, 'cue_percentage': 100, 'delay_A2GO': 2.5332763016670614, 'delay_gap_A2B': 0.235832311439668, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.30254702885686, 'w_acpt': 2.339334037992712, 'w_trans': 9.525877644536525}",224
838,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6359026877315928, 'cue_percentage': 100, 'delay_A2GO': 2.024431696188095, 'delay_gap_A2B': 0.06037747603584261, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.682106247185565, 'w_acpt': 1.5014803242258083, 'w_trans': 5.425592058056079}",838
388,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6985957403302508, 'cue_percentage': 100, 'delay_A2GO': 1.767858929069689, 'delay_gap_A2B': 0.17962958317657057, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.30809852996577, 'w_acpt': 2.8470331512636773, 'w_trans': 6.5218181089039415}",388
128,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6901919918143715, 'cue_percentage': 100, 'delay_A2GO': 2.3853422147474093, 'delay_gap_A2B': 0.034484741471379726, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.22152852198125, 'w_acpt': 7.430956153371577, 'w_trans': 12.45737421758405}",128
347,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6901728954694842, 'cue_percentage': 100, 'delay_A2GO': 1.7737092085776986, 'delay_gap_A2B': 0.14582014620843675, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.7217538079513, 'w_acpt': 1.3319108418331793, 'w_trans': 4.035685947430819}",347
143,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7225228361787868, 'cue_percentage': 100, 'delay_A2GO': 2.7059893284907712, 'delay_gap_A2B': 0.05202846701899992, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -43.02850640202793, 'w_acpt': 6.080535828929935, 'w_trans': 4.907317925068217}",143
716,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5550581914386132, 'cue_percentage': 100, 'delay_A2GO': 2.745175365506825, 'delay_gap_A2B': 0.04812138332598937, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.30561202000528, 'w_acpt': 2.533164819832593, 'w_trans': 5.668964089257128}",716
705,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7280310684828663, 'cue_percentage': 100, 'delay_A2GO': 2.6406654922311916, 'delay_gap_A2B': 0.22240841294546135, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.963166399187614, 'w_acpt': 1.4370366737811477, 'w_trans': 6.675824771469556}",705
342,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5896153716789968, 'cue_percentage': 100, 'delay_A2GO': 1.9218030754790771, 'delay_gap_A2B': 0.02977300913369816, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.936614142506066, 'w_acpt': 3.0912103549996157, 'w_trans': 7.1851941547551}",342
339,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5510702172984863, 'cue_percentage': 100, 'delay_A2GO': 2.2299137015811747, 'delay_gap_A2B': 0.07967853093347235, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.21007075049531, 'w_acpt': 6.962660624518538, 'w_trans': 7.567361935499149}",339
629,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5900316332866682, 'cue_percentage': 100, 'delay_A2GO': 1.9471939077106508, 'delay_gap_A2B': 0.016123405051597428, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.7089060569996, 'w_acpt': 2.763908200454286, 'w_trans': 4.0871323860926}",629
325,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5703352706084052, 'cue_percentage': 100, 'delay_A2GO': 2.0232883948627696, 'delay_gap_A2B': 0.028022077684391543, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.23844360029117, 'w_acpt': 2.6317793277249386, 'w_trans': 4.92975028337538}",325
1191,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5356541883804983, 'cue_percentage': 100, 'delay_A2GO': 2.157020232375399, 'delay_gap_A2B': 0.20251363359447444, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.50161657267778, 'w_acpt': 2.6797013686653806, 'w_trans': 6.29099271687476}",1191
1006,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6895255788659852, 'cue_percentage': 100, 'delay_A2GO': 1.8928784035159536, 'delay_gap_A2B': 0.2560174770060609, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.798410194109366, 'w_acpt': 2.2318890116305514, 'w_trans': 6.11014194158269}",1006
172,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7796475282936596, 'cue_percentage': 100, 'delay_A2GO': 1.6195879085563756, 'delay_gap_A2B': 0.09046727777434135, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -42.66028614853509, 'w_acpt': 1.0094290692397, 'w_trans': 3.2987663370181997}",172
176,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.8957224667699463, 'cue_percentage': 100, 'delay_A2GO': 1.7452075723848242, 'delay_gap_A2B': 0.2894134756177035, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.18105100486232, 'w_acpt': 2.817771935447122, 'w_trans': 11.548363905669396}",176
323,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5207415231165301, 'cue_percentage': 100, 'delay_A2GO': 1.942232267814454, 'delay_gap_A2B': 0.1017952185631932, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.08626558267901, 'w_acpt': 1.8947498779136747, 'w_trans': 5.998592155775249}",323
908,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5008467984144629, 'cue_percentage': 100, 'delay_A2GO': 1.7990952306963672, 'delay_gap_A2B': 0.2173489036893443, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.47077882692071, 'w_acpt': 1.6382384471076885, 'w_trans': 6.622430653802493}",908
297,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.8610544540489488, 'cue_percentage': 100, 'delay_A2GO': 1.6075908210677528, 'delay_gap_A2B': 0.2410631617585504, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.40028318616531, 'w_acpt': 2.113681655465199, 'w_trans': 4.63254838844741}",297
212,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7515372201650123, 'cue_percentage': 100, 'delay_A2GO': 2.4766405865475787, 'delay_gap_A2B': 0.22820499663350585, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.79404635227993, 'w_acpt': 2.6541485464613412, 'w_trans': 10.815238823910073}",212
905,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7078933748321252, 'cue_percentage': 100, 'delay_A2GO': 2.027322762795758, 'delay_gap_A2B': 0.05078731693866634, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.98735181728152, 'w_acpt': 1.7562795972950664, 'w_trans': 4.892114674689427}",905
1152,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5460200858127714, 'cue_percentage': 100, 'delay_A2GO': 2.224999007243315, 'delay_gap_A2B': 0.09773213927117573, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.694637613074065, 'w_acpt': 6.9217425598628886, 'w_trans': 6.005318621034281}",1152
226,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.939335545276045, 'cue_percentage': 100, 'delay_A2GO': 2.2330901758398762, 'delay_gap_A2B': 0.22682667001254087, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.00908577319469, 'w_acpt': 1.0187788613394062, 'w_trans': 12.40527300869643}",226
659,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5904957505813725, 'cue_percentage': 100, 'delay_A2GO': 1.5141981805717404, 'delay_gap_A2B': 0.09701549418492393, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.683543881132884, 'w_acpt': 1.8884654841762398, 'w_trans': 10.643231649363084}",659
238,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7870274558274928, 'cue_percentage': 100, 'delay_A2GO': 1.9248183627632913, 'delay_gap_A2B': 0.16996868016222136, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.46316612730872, 'w_acpt': 3.1724890766339464, 'w_trans': 10.455201919412012}",238
895,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5839202794874638, 'cue_percentage': 100, 'delay_A2GO': 2.212040108245826, 'delay_gap_A2B': 0.0011916812767071988, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.2894853583707, 'w_acpt': 1.003622513600515, 'w_trans': 5.05167786723187}",895
896,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5457222573159982, 'cue_percentage': 100, 'delay_A2GO': 2.3491374582280855, 'delay_gap_A2B': 0.21213412338299756, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.413376306249354, 'w_acpt': 1.763305279811033, 'w_trans': 6.444212658770898}",896
398,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.8077552845550015, 'cue_percentage': 100, 'delay_A2GO': 1.9155867428344302, 'delay_gap_A2B': 0.16826289800370692, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.75870176268278, 'w_acpt': 2.943375631336762, 'w_trans': 9.289028183741102}",398
131,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6843836029507974, 'cue_percentage': 100, 'delay_A2GO': 2.5233342012893556, 'delay_gap_A2B': 0.10271797046253772, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.646790746921006, 'w_acpt': 1.6280189598996924, 'w_trans': 12.24399837321351}",131
422,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.8334564236577535, 'cue_percentage': 100, 'delay_A2GO': 2.786685419001224, 'delay_gap_A2B': 0.19541649788717438, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.1352845301594, 'w_acpt': 1.8294334249466857, 'w_trans': 9.560218228321254}",422
601,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7455407749211943, 'cue_percentage': 100, 'delay_A2GO': 2.2148718930157276, 'delay_gap_A2B': 0.008215202263508956, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.362353175646845, 'w_acpt': 1.60267984783572, 'w_trans': 3.999527432645003}",601
554,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6770369210438756, 'cue_percentage': 100, 'delay_A2GO': 1.8715370155392017, 'delay_gap_A2B': 0.11427196760893073, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.14269415213171, 'w_acpt': 2.6423384423977083, 'w_trans': 6.316219701569193}",554
538,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6637148672272001, 'cue_percentage': 100, 'delay_A2GO': 2.8498489032686725, 'delay_gap_A2B': 0.198680629841134, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.00190549763962, 'w_acpt': 1.460784884534125, 'w_trans': 10.67565697621438}",538
934,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5745826377811851, 'cue_percentage': 100, 'delay_A2GO': 2.0288226573971553, 'delay_gap_A2B': 0.23311241221711151, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.103288783358664, 'w_acpt': 2.4154255069419417, 'w_trans': 5.587549037585406}",934
571,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5012236750780452, 'cue_percentage': 100, 'delay_A2GO': 1.9161905221204525, 'delay_gap_A2B': 0.047647313265162125, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.39811938546116, 'w_acpt': 2.1338038380017617, 'w_trans': 4.256342735554703}",571
592,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5092714993307282, 'cue_percentage': 100, 'delay_A2GO': 2.096302627923542, 'delay_gap_A2B': 0.015447376938750122, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.92032786595861, 'w_acpt': 2.249470526019274, 'w_trans': 5.678299847130843}",592
1371,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7197251732046609, 'cue_percentage': 100, 'delay_A2GO': 2.186295294083987, 'delay_gap_A2B': 0.04919976443033938, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.74756627694774, 'w_acpt': 1.2339428959250782, 'w_trans': 4.182276895547975}",1371
1356,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5923827118075794, 'cue_percentage': 100, 'delay_A2GO': 2.3792481678463964, 'delay_gap_A2B': 0.06721133318905256, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.06319457194439, 'w_acpt': 1.1344514182859027, 'w_trans': 6.325561084325626}",1356
749,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7047084250684622, 'cue_percentage': 100, 'delay_A2GO': 2.125640712980991, 'delay_gap_A2B': 0.1712021890218281, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.8675370757045, 'w_acpt': 1.1067026205255264, 'w_trans': 5.637179177540064}",749
748,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5351315716690374, 'cue_percentage': 100, 'delay_A2GO': 2.322939370308739, 'delay_gap_A2B': 0.09095946523099088, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.264924956430384, 'w_acpt': 2.301559742088074, 'w_trans': 5.013432162502412}",748
1353,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5764103678389914, 'cue_percentage': 100, 'delay_A2GO': 2.0471400392755537, 'delay_gap_A2B': 0.2040156879905958, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.601026738841426, 'w_acpt': 2.0284163194048603, 'w_trans': 4.304973438574189}",1353
62,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.847714588972227, 'cue_percentage': 100, 'delay_A2GO': 2.7918738203998243, 'delay_gap_A2B': 0.24495773762992698, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.53049711394479, 'w_acpt': 7.134344431903166, 'w_trans': 7.04154134656491}",62
740,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.5111135783202265, 'cue_percentage': 100, 'delay_A2GO': 2.2819476860494974, 'delay_gap_A2B': 0.03189017678145884, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.081369036550704, 'w_acpt': 2.481350388250114, 'w_trans': 3.5479740768991004}",740
257,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.9326768133340243, 'cue_percentage': 100, 'delay_A2GO': 2.8735813356822835, 'delay_gap_A2B': 0.056108272071818704, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.640394985473826, 'w_acpt': 1.8352236465642968, 'w_trans': 12.65955399702986}",257
427,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.8198445901149077, 'cue_percentage': 100, 'delay_A2GO': 2.5836247689427205, 'delay_gap_A2B': 0.12607150560839814, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.49314603146486, 'w_acpt': 2.2895703271899186, 'w_trans': 7.855270472495257}",427
832,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6260806904675933, 'cue_percentage': 100, 'delay_A2GO': 1.5006783233295402, 'delay_gap_A2B': 0.1821829948491584, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.55687719936922, 'w_acpt': 1.9286808662480808, 'w_trans': 5.884507976414244}",832
93,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.6048208640432469, 'cue_percentage': 100, 'delay_A2GO': 2.4021877757072545, 'delay_gap_A2B': 0.0018570555193149763, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.370777992226444, 'w_acpt': 6.69401221238736, 'w_trans': 9.760665266935884}",93
1293,0.12121212121212122,"{'background_activity': 13.855558143033827, 'cue_length': 0.7807414079257232, 'cue_percentage': 100, 'delay_A2GO': 2.1897117909572437, 'delay_gap_A2B': 0.17077617238884074, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.101965966521135, 'w_acpt': 1.9595535777292825, 'w_trans': 6.023948960116037}",1293
482,0.09090909090909091,"{'background_activity': 13.855558143033827, 'cue_length': 0.5950500576934591, 'cue_percentage': 100, 'delay_A2GO': 2.9240603444679483, 'delay_gap_A2B': 0.09271259304598675, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.08366439218147, 'w_acpt': 7.4750283398485085, 'w_trans': 5.993167646857472}",482
368,0.09090909090909091,"{'background_activity': 13.855558143033827, 'cue_length': 0.6040270261280706, 'cue_percentage': 100, 'delay_A2GO': 1.5013154885803228, 'delay_gap_A2B': 0.15978664298828782, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.61098739506527, 'w_acpt': 1.4474633672209474, 'w_trans': 5.512140253653335}",368
1485,0.09090909090909091,"{'background_activity': 13.855558143033827, 'cue_length': 0.6798868760469261, 'cue_percentage': 100, 'delay_A2GO': 1.6795325726193493, 'delay_gap_A2B': 0.24340491259947863, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -45.67213466619031, 'w_acpt': 1.5726856235407185, 'w_trans': 5.833952662245348}",1485
1036,0.09090909090909091,"{'background_activity': 13.855558143033827, 'cue_length': 0.6302125013990173, 'cue_percentage': 100, 'delay_A2GO': 1.6041326215880207, 'delay_gap_A2B': 0.10920834193685014, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.73477304380458, 'w_acpt': 1.4133663363382398, 'w_trans': 8.722606891935065}",1036
1040,0.09090909090909091,"{'background_activity': 13.855558143033827, 'cue_length': 0.5003623533027914, 'cue_percentage': 100, 'delay_A2GO': 2.6891416331583318, 'delay_gap_A2B': 0.013150114117233973, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.70877735130963, 'w_acpt': 1.0062406390340604, 'w_trans': 10.771106517597357}",1040
1543,0.09090909090909091,"{'background_activity': 13.855558143033827, 'cue_length': 0.5003492965791143, 'cue_percentage': 100, 'delay_A2GO': 2.275144363504919, 'delay_gap_A2B': 0.1534379652362906, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -43.241278668812505, 'w_acpt': 1.0106841640722872, 'w_trans': 4.768575748333795}",1543
